CBL,IRF1,ROBO2,TET2,DNMT3A,CHEK2,PIK3CA,TP53,STAG2,EP300,ETNK1,JAK2,SRSF2,EZH2,SF3B1,CSF3R,GATA2,MYC,CREBBP,NRAS,ASXL1,RUNX1,CEBPA,U2AF1,IDH2,BCOR,NPM1,U2AF2,RB1,ATRX,MPL,DDX41,STAG1,CTCF,PHF6,ZRSR2,CALR,ZNF318,WT1,BRCC3,CUX1,PTPN11,SPRED2,STAT5A,ZBTB33,MGA,SH2B3,KRAS,LUC7L2,BCORL1,NF1,KMT2C,KIT,SETBP1,SUZ12,RAD21,RAC1,ROBO1,IDH1,ARID2,CDKN1B,PPM1D,CSNK1A1,RRAS,DHX33,CDKN2A,ASXL2,GNAS,KDM6A,SMC1A,KMT2D,ETV6,NF2,DDX54,GNB1,EGFR,RAD50,BRAF,STAT3,DNMT3B,NOTCH1,ARID1A,EED,PRPF8,NIPBL,TERT,NFE2,SMG1,SF1,IRF8,KDM5C,DICER1,GATA1,DDX4,CDKN2B,FLT3,SMC3,MLL,PTEN,ZMYM3,SETD2,SAMHD1,PAX5,SRCAP,IRF4,H3F3A,DDX23,RBBP4,PAPD5,FAM175A,CDK4,PRPF40A,NOTCH2,CSF1R,PTPRF,JAK3,BAP1,WHSC1,HIPK2,NXF1,CDKN2C,BCL10,ABL1,JARID2
0.13302112,-0.2289434,0.28301007,0.15545553,0.36090794,0.048333954,0.09366716,0.28192803,-0.18032609,-0.10642427,0.16762531,-0.16492894,-0.3891817,0.12726875,-0.025507271,-0.35208133,-0.058678962,0.34959525,-0.33592704,0.031432327,0.0463801,-0.037276544,-0.115550645,-0.12540625,-0.19104408,-0.23286997,-0.073245056,0.0073981746,0.047115736,-0.19873458,0.3257083,-0.6415264,-0.13456123,-0.09162636,0.060533784,-0.18173724,-0.52041227,0.012471625,0.10525885,0.08519436,-0.026576854,0.24108915,-0.051377073,-0.07405901,0.21879965,-0.103887126,-0.14610273,-0.2030359,-0.30425888,-0.12452061,0.098424874,-0.040503018,-0.34009397,0.23478083,-0.039223626,-0.1275883,-0.16186602,0.3540073,-0.4326935,-0.15270032,-0.4025413,0.2817744,0.08458602,-0.033560712,-0.1282229,-0.24634545,-0.0466961,-0.119810574,-0.03246764,0.11769249,-0.025171546,-0.2800246,0.1310166,-0.30574605,-0.19892484,0.12734914,0.103690185,-0.054049537,-0.35164505,0.023691619,0.037467178,-0.20619184,-0.28888634,-0.3624667,0.1562254,-0.24665311,0.38071883,-0.012653576,0.24127686,-0.05372681,-0.18794212,-0.18641512,0.05531063,-0.28822505,-0.1354635,-0.17916034,0.088396885,0.036866672,-0.1318607,-0.1217202,-0.06309055,-0.2829425,0.3763595,-0.036336407,-0.07205181,-0.081333965,-0.62055343,0.0622646,0.4469554,-0.16884525,-0.4027441,-0.000572511,0.14101224,-0.64502174,0.2081088,-0.14435084,-0.256359,0.12525535,-0.20075172,-0.31886965,-0.008506078,-0.19124019,-0.13309506,-0.1616017
-0.31078285,-0.15696031,-0.01191305,-0.052784283,0.18409108,-0.32558608,-0.061936386,-0.38708317,-0.6072918,0.059158735,-0.11759135,-0.12818794,-0.32807773,-0.07201185,-0.36989895,-0.06827473,0.14920871,-0.4913496,0.15480351,-0.2669166,-0.3052736,0.5392119,-0.4490834,-0.41588518,-0.012098477,-0.22060609,-0.27478728,-0.043765098,-0.16004373,0.02053176,0.29127508,-0.25399494,-0.21304901,-0.39742345,-0.08836895,-0.23325855,-0.27972817,-0.18477917,0.09190205,-0.24721076,-0.09836832,0.23985392,-0.051450245,-0.19731143,-0.20755044,0.20445323,-0.08481533,-0.039032727,-0.32881984,0.20586771,0.1964173,-0.09595277,-0.039415613,-0.10746117,0.021231005,0.03766425,-0.15528631,-0.089304745,-0.12441255,-0.16544238,-0.60288095,-0.07524139,-0.13237767,-0.11046249,-0.40880233,0.1745228,-0.10500302,0.0740036,-0.064943686,0.14162953,-0.17614222,0.3624553,0.028123897,-0.13266963,-0.008453438,-0.018697891,-0.28117463,-0.52595013,0.15341239,-0.025624467,0.16658308,-0.02649164,-0.05653013,-0.08592233,-0.23023674,0.075002335,0.12713084,-0.6024127,0.17352207,-0.24809971,-0.1716971,-0.16786033,-0.09253857,-0.4806782,-0.25316298,0.22523466,-0.061898928,-0.045007512,-0.2072391,-0.07363328,-0.028940877,0.033319227,0.037722692,-0.076500416,-0.11388866,-0.081378765,-0.29476026,0.0059429207,-0.19371796,0.09377315,-0.47260547,0.2613251,-0.2226631,-0.0954905,-0.12002031,-0.04909945,-0.37354925,-0.22135067,-0.07478345,-0.015049915,-0.66656584,-0.23227069,-0.15718113,-0.3027794
-0.10684963,-0.028396625,0.5005102,0.12325493,0.021817958,0.057125043,0.0106163,0.2662241,0.25256658,0.035528045,0.13766919,0.03582393,-0.3072323,-0.16313758,0.22606939,-0.044190515,0.18102115,0.38821164,0.04470472,0.2869119,-0.051893238,-0.008926525,0.06275984,0.09335045,0.161555,0.117870845,0.11141573,0.26092574,0.40024105,0.43396765,0.16015838,0.2806137,0.020776212,-0.10743071,0.23529747,-0.009465928,0.33147275,0.08480542,-0.0044990927,0.10172312,0.20089285,0.23288524,0.32034928,0.11932876,-0.1049329,0.22023034,0.030368917,0.19608355,0.17736568,0.02671214,0.40116045,0.20429838,0.4771471,0.15709276,0.11500773,0.17751049,0.2371715,0.40811488,0.35872707,-0.08852599,0.32052228,0.19554015,0.014679056,0.28614685,0.19947131,0.21179117,0.097725466,0.4310443,0.040196467,0.0348208,0.018815782,0.027981274,0.09506176,0.39314175,0.13239232,0.39814985,0.062172957,-0.02283745,0.31807712,0.22841543,0.14194363,-0.06325598,0.19620782,0.43261763,0.23747155,0.14008676,-0.14295092,0.24189663,0.013485504,0.3314516,0.081278145,0.25545588,0.29783383,-0.381827,0.3401587,0.08348501,0.23617253,-0.047650997,0.11747233,0.391111,0.43809053,0.025477195,0.047877412,0.050197896,0.12983905,0.39253038,0.083651416,0.21792394,0.14678831,0.19989747,0.04380592,0.17680007,0.40471083,0.22579563,0.41186857,0.01913725,0.2534168,0.08038853,0.345186,0.43423027,0.15583695,0.026452417,0.31233817,0.10800207
0.04984051,0.13966064,0.38712418,0.12192452,-0.3939999,0.040720917,0.046243757,-0.09100999,-0.087915555,0.10928189,-0.06263203,0.023391522,0.28038472,0.2146951,0.049250122,-0.04650135,0.38585955,0.07508922,0.16199046,0.16898039,0.055402346,-0.09260012,-0.09500622,-0.19207008,0.24775952,0.17356794,-0.121264845,-0.19239497,0.28498498,0.17966864,0.19531861,-0.35573074,0.15808523,-0.23438437,0.12436646,0.07028101,0.055749997,0.2700593,0.22932811,-0.0451348,-0.18956134,0.28573766,0.17936976,-0.102186084,-0.019984987,0.31035018,0.39110476,0.094962016,0.20518747,-0.054290075,0.37888995,-0.08610528,0.12621006,0.2568502,-0.018272284,-0.18834677,0.08008659,0.0719024,0.10678696,0.027077548,-0.2234816,0.5041435,-0.20130949,0.22144054,-0.15002345,0.29687503,-0.22554028,-0.015091262,-0.070305414,0.071964,-0.024919212,-0.13492341,0.19243403,-0.3011352,-0.11214717,-0.0994628,0.105537884,0.093509585,0.2773135,0.26575178,-0.08870991,0.1537426,0.0974842,-0.13284211,-0.28083387,0.33049375,0.31408423,-0.05156776,-0.11506001,0.22569604,0.10995928,0.0064610816,0.34503645,0.21845917,0.11184434,0.3951505,0.15337214,-0.008021751,0.2872756,0.26116773,-0.15974495,0.056824274,0.33910146,0.04042791,0.44297138,0.33757803,-0.23525876,-0.07588517,0.09168927,0.16196029,0.07549417,-0.038084902,-0.07115133,0.025207058,-0.06583908,0.16605547,0.13063706,0.029760104,0.024023822,-0.17911533,-0.2284246,0.2638675,0.13208014,0.054654878
0.046858512,-0.4014446,0.047927275,-0.160642,-0.17010596,-0.064148165,-0.009273612,0.31302896,0.016015641,0.16876413,0.37421447,0.04484063,0.31775886,0.17380762,0.09385554,-0.2191347,0.1215899,-0.17702927,0.11736508,0.10717484,-0.083041266,0.8583452,0.37113503,-0.08268004,0.37294245,-0.028054357,-0.1734324,-0.21623473,-0.024132881,0.077433065,0.10767801,-0.014503596,0.08515213,0.1414867,0.18196432,0.15055175,-0.014024054,0.26485282,0.08599006,0.27633733,0.40224925,0.078939274,-0.046615284,0.017172515,0.11239556,0.16698779,-0.3006676,-0.012973074,0.012116395,0.24146657,0.4302093,0.24314956,-0.12501545,0.31395766,-0.083917126,0.018248599,0.21668844,-0.03855237,0.13828263,0.055455454,0.14968032,-0.010489353,-0.092893414,0.20296511,0.005860491,0.19843678,0.02075563,-0.06366981,-0.058915447,-0.113806605,0.045607064,0.20578183,-0.27955863,0.12709382,-0.24499027,-0.006971231,0.12629922,-0.08558216,-0.11507478,-0.14805938,-0.01272082,-0.10508006,-0.119884126,0.47172606,-0.017844554,-0.025875077,-0.2925057,0.12422293,-0.16863345,-0.46744508,-0.07344414,0.12458618,0.11512308,0.0774733,0.021722913,0.033721376,-0.15967955,0.05040875,0.05959093,-0.22147621,0.044340357,-0.15050918,-0.023698296,0.16712187,0.09083389,-0.0329107,0.2128947,-0.074200295,0.4076698,-0.11116365,-0.22202274,-0.12031422,0.23593554,-0.15942326,-0.15394185,-0.08591272,0.029655062,-0.14351155,-0.14551848,0.061063554,0.0062671425,0.082947314,0.01962818,-0.1386555
-0.18622592,0.15819809,-0.27592006,-0.31219545,-0.025668154,0.07687301,-0.21020499,0.1682034,-0.12995215,0.15737304,0.17437136,-0.0833535,-0.020599613,0.08884594,-0.08123076,0.06102733,0.22124125,0.19199198,0.06913574,-0.09885532,0.24085017,0.10394409,-0.21311341,-0.006254969,0.0062674535,0.19598828,0.17603919,0.2248108,-0.25411552,-0.06314881,-0.20808735,0.065848306,-0.14902253,0.60601795,-0.08269692,0.21328227,-0.08688655,0.13944304,-0.20977026,-0.068350166,0.17110932,-0.04669637,-0.09474889,-0.12443881,-0.28261858,-0.17002815,-0.1771895,-0.053490102,-0.45625144,0.07462515,-0.5032643,-0.07360761,-0.38771498,0.033397093,0.126905,-0.25469843,-0.060441654,0.028336994,-0.092319466,-0.070790164,-0.23632279,-0.3080262,-0.11087635,-0.13115734,0.26362497,-0.07428115,0.026565606,0.24996638,0.011693928,0.07400336,0.08136895,0.1937345,0.054843746,0.036646735,0.1063523,0.008914291,0.07027534,0.10699947,-0.08482999,-0.12571415,-0.07147371,-0.2030004,0.0915953,0.0049176533,-0.22795318,0.037581068,0.30358833,-0.3540032,-0.15800509,0.23212403,0.22602816,-0.047787763,0.21733476,0.027642721,0.13162248,-0.33367127,-0.22912385,-0.14573833,0.028130312,0.12898481,0.20723428,-0.46733654,-0.33081302,-0.072071746,-0.17827171,0.16336815,0.28798348,-0.24144848,0.124991655,0.0021433493,-0.13419843,0.11953029,-0.100233644,-0.16146751,0.055050246,-0.16328768,0.09461208,-0.07601932,0.23477577,0.07456105,-0.07062685,0.071997635,0.06506286,0.1008081
-0.07050542,-0.063240536,0.26209494,-0.66888523,-0.15344687,-0.000113034264,-0.34737244,-0.17671384,-0.43037692,0.018072264,-0.090093546,-0.2369154,-0.7019265,-0.08813124,-0.33342975,-0.2911488,0.13838235,-0.43173227,0.039663825,-0.3092408,-0.13854626,-0.7618072,-0.21886927,-0.7059916,-0.013092748,0.038064953,-0.12253319,-0.20867689,-0.58350813,-0.307175,0.16758291,0.07759939,-0.61623675,-0.21425697,-0.004521713,-0.4817785,-0.07765338,-0.095504895,-0.009655954,0.020036044,-0.071445204,-0.41625762,-0.25440824,-0.539849,-0.2932417,-0.05925271,-0.22960414,-0.013587059,0.22568715,-0.42097515,-0.22234733,-0.26225376,0.14907208,-0.13325095,-0.61475945,-0.5685323,-0.20744261,-0.2480151,-0.31556696,-0.23927593,-0.41936764,-0.3859137,-0.21807784,-0.29032207,0.39068982,0.12163864,-0.31500483,-0.121878654,-0.74281615,-0.20309296,-0.2514739,-0.0716648,-0.036171135,0.3234702,-0.28506896,0.25023907,-0.2782886,-0.31913188,-0.5897377,0.34981704,-0.1432656,-0.30627063,-0.10447496,-0.29491252,-0.24578795,0.09827528,-0.46251634,0.084232,-0.5223069,0.17548212,-0.003945752,-0.035698965,-0.083991535,-0.07795261,-0.11644458,0.019091267,-0.51701367,-0.021781154,-0.61325383,0.048624545,-0.43882453,-0.49963558,-0.16832209,-0.26198265,-0.18475191,-0.15252239,0.039577354,-0.3549093,-0.47705567,0.057024036,0.06543058,-0.38502252,-0.41582373,0.10116551,-0.2899386,-0.06968498,-0.055988137,-0.12844886,-0.021033986,-0.67674977,0.22339186,0.034403346,-0.0061705876,-0.037516844
0.3380957,0.12987934,0.33525848,0.118897125,0.103131585,0.0820801,0.25454628,0.20004022,0.28791156,0.22595584,0.54537696,0.099426836,-0.091287404,-0.05562247,0.32724264,-0.0482663,-0.045582216,-0.13757211,0.054870475,0.50035304,0.31738982,0.47790366,0.046259094,0.104334265,0.07148224,-0.16926849,0.18773963,0.15559264,0.21848086,0.01263866,0.08042307,0.34957257,0.25927797,0.23203683,0.36263666,0.05530399,0.39608225,0.14487697,0.12835,0.11864108,0.34774432,0.20473166,0.0019037481,0.113323,0.3942797,0.11528233,0.45135316,0.33168435,-0.022323651,0.07685293,0.2236448,0.05221644,-0.07928651,-0.08331264,0.13433258,0.09083108,0.19807138,-0.30746233,0.3267847,-0.05529828,0.3671526,0.013113711,0.29538977,-0.12881958,-0.12387385,-0.072012275,0.27039865,0.004199874,0.093572,0.3197051,0.1310631,0.3310437,0.06789602,0.2050026,0.29216942,-0.10479741,-0.19703566,0.27430865,0.08028226,-0.06745735,-0.20240556,0.079915,0.20691864,0.088713616,0.4512304,-0.052422702,-0.06595505,0.34706092,0.17224617,0.107902735,0.2054407,0.21683574,-0.04860286,0.47650877,0.1584622,-0.1956527,0.25792906,0.45144516,-0.03838156,0.046370953,0.26082814,0.3963123,-0.07829318,0.05924894,-0.15476766,0.23325959,0.52393997,0.05752147,0.18898414,0.3682986,-0.07969366,-0.065710336,0.07482302,0.13337298,-0.24128658,-0.051464036,0.31186494,-0.041466307,0.22606184,0.10022755,-0.344887,0.31627497,0.10369518,0.24107997
0.075371005,0.18024693,0.19887355,-0.24714409,-0.085631356,-0.2230331,-0.17827152,0.034889594,-0.030213917,0.08421223,-0.123034604,0.071554005,-0.012893845,-0.35877576,0.18623434,-0.008084809,-0.16957961,0.026022127,0.15137729,-0.14572623,-0.13531102,-0.0007927984,-0.06996453,-0.37401628,0.03550592,-0.1643233,-0.024815682,-0.12967667,0.0222765,0.47600678,-0.14212851,0.22368069,-0.06911657,0.23710744,0.07291209,0.029493617,0.022878323,0.037311684,-0.4361556,0.13654694,0.09442573,-0.23035736,-0.24883895,-0.03670289,0.44555882,-0.14769381,-0.4160219,0.16415507,-0.12422367,0.089797765,-0.08103207,0.16244742,-0.29824868,-0.25342855,0.19473279,-0.08661956,0.10154766,-0.03687453,0.025399081,0.020880684,0.18855964,-0.055109233,-0.01129548,-0.31663972,0.14142731,-0.021490993,0.31470156,-0.068365134,0.18042786,0.13624673,-0.12868449,-0.08311101,-0.16423927,-0.24839126,-0.3036756,-0.26361224,-0.16266465,0.22983256,0.11160877,-0.31431103,-0.112999655,0.008752743,0.34018213,0.029655993,0.21240239,-0.26707283,-0.1294709,0.031556703,0.03194123,-0.13543357,0.3070397,-0.056339,-0.17353964,0.25065506,-0.16242626,-0.06316046,0.29449442,-0.07863777,-0.016754273,0.1628175,0.14960414,-0.036041446,0.13615252,-0.09931718,-0.10881513,0.46675348,0.1904553,-0.1705862,0.20841345,0.0788936,-0.15278707,-0.019997157,-0.11457191,-0.09015644,-0.12397504,0.07397555,0.011568527,-0.21527039,-0.23356284,0.16833399,0.0064827637,-0.03797123,0.10829928,0.039134387
-0.06287127,0.07109795,-0.27367014,-0.06635497,0.093086146,-0.4066012,0.10179789,-0.15286422,0.05408837,-0.17038488,-0.12505548,-0.19684888,-0.59573805,-0.43320614,-0.20873518,0.027058823,0.110164076,-0.034911394,-0.018344507,0.0026902682,-0.21959281,0.030464137,0.006765663,0.16624582,-0.09966044,-0.06708639,-0.42565948,0.22684002,0.0501865,-0.17522265,-0.10201686,-0.047292955,-0.06166739,-0.025417246,-0.11356375,0.055032507,-0.22868803,0.19648494,-0.06938499,-0.043857668,0.004716113,0.14374524,-0.14333156,0.10424636,0.014651453,0.129395,0.15617312,-0.21241039,-0.02892198,0.24484755,0.0790468,-0.15033787,-0.035295304,0.12731387,0.039980125,-0.10792734,-0.021213135,-0.28940138,-0.08781504,-0.15258312,-0.16265355,0.04482261,-0.0018349392,0.034767643,0.102661386,0.19540526,-0.1851043,-0.1545033,-0.18395148,-0.1358371,-0.17781536,0.044693917,0.2504579,-0.0034986148,0.061553944,-0.07681655,-0.1964044,-0.03516869,0.13174665,0.11782996,-0.054675184,0.10138338,-0.39463603,0.05200294,-0.22731411,0.20079394,0.14026718,-0.5109658,-0.077085264,-0.18672086,-0.31085685,-0.108365364,-0.019409405,-0.107713535,0.0015734637,-0.106306516,-0.23468526,-0.21134798,-0.20324841,0.102601044,-0.044166747,0.019129442,0.1290171,0.15132535,-0.19183499,-0.1137101,0.26718336,-0.25764477,-0.014238789,-0.13956487,-0.36345586,0.37419882,-0.047150437,-0.18383558,0.06804447,0.058635578,-0.06473165,-0.104466386,0.058617122,-0.17722009,-0.2697289,-0.15809682,0.118526824,-0.40909913
0.076398365,-0.26926053,0.025734138,0.0123748835,0.23063287,0.13254462,-0.014155391,0.046570383,-0.17058854,0.27192882,0.045251194,0.21190597,0.33067453,0.2575632,-0.016829532,-0.16411154,-0.11467243,0.23147155,-0.14652435,-0.08190746,0.15366957,0.40458488,-0.013115395,-0.23317254,0.03792946,0.21676365,0.03355444,-0.15861842,-0.028709967,0.40540528,0.18690448,0.23987678,0.056851897,0.4288042,0.1961237,-0.17653334,0.043162793,0.09720087,-0.113077834,0.16793329,0.09269346,0.20420113,-0.11621781,-0.20972382,0.22244158,0.24287118,-0.23544845,-0.108370274,0.37547243,0.21806748,0.24675423,0.20183866,0.05741032,0.14965032,0.10541303,-0.106994905,0.20226425,-0.10216003,-0.042181604,0.4889019,0.013052816,0.06922288,0.31476805,0.15958822,0.25587472,0.0020847693,0.20183562,-0.07459979,0.24579445,0.055374417,-0.026495727,0.15024339,0.24994306,0.19080131,-0.09051584,-0.021424098,0.33914348,0.50414276,-0.23292367,0.521913,-0.00993602,-0.06706035,0.593871,0.23760164,0.014487687,-0.180697,-0.1682116,0.7803127,0.39673617,-0.1811206,-0.09537033,0.43728256,-0.27935168,0.2783612,0.03660154,0.33037576,0.27126285,0.21881126,0.07214138,-0.03293203,0.31294546,0.008095718,0.025052998,-0.16768764,-0.11244543,0.12656848,-0.060563903,0.1724702,0.43131295,0.71663153,0.29270753,-0.023090446,0.27538,0.3632248,-0.04060439,-0.21135384,-0.038117066,0.16789003,0.04105483,0.059336275,0.035436362,-0.14425541,-0.03116266,0.046387244
0.09774308,0.18319358,0.29341295,-0.06464015,-0.06261665,-0.03318109,0.11365347,-0.2068747,0.07929671,0.10311037,-0.10058926,0.28239995,0.021356108,0.15764275,-0.23264489,0.0048208605,0.32238305,-0.13852955,0.025289902,0.22163545,0.010477066,0.222075,0.39881152,0.23299481,-0.13756463,-0.18167555,-0.032658182,-0.06729009,0.041858796,0.102277786,0.16013327,0.23045719,-0.16200843,0.0020823963,-0.12220002,-0.11434167,0.35689622,-0.14262211,0.22349823,0.05863649,0.2636697,0.110028684,0.008591856,0.08467638,-0.03715188,-0.06309167,-0.061844744,0.1860925,0.117858075,0.04617721,-0.20399894,0.064546496,0.3026148,-0.100057214,0.01330867,-0.1086023,0.27648893,-0.0016798095,0.27730194,-0.10292776,0.179791,0.10315004,0.19854309,0.17414312,-0.06402144,0.20333005,0.026964076,0.1107541,-0.15905991,0.17320962,0.033968087,0.20946954,0.051677294,-0.07926372,0.3554028,0.020529509,0.07545784,-0.061511204,0.03204895,0.34987035,0.32111225,0.074530385,0.1805218,0.19040602,-0.23146933,-0.07219945,0.01607539,-0.125236,0.29844254,-0.07280043,-0.1418524,0.17021832,-0.204082,0.52660614,0.38590667,-0.47813004,-0.1602356,0.06390642,-0.2721783,0.11405902,-0.04208507,-0.0388517,-0.3346476,-0.17882131,-0.17101948,-0.042965524,0.2122758,-0.25728616,-0.14512978,0.058365654,-0.013386358,-0.041360307,0.43290618,-0.26517144,0.2509014,0.19897056,-0.24679814,0.09539256,-0.04364015,0.16557819,-0.089012675,0.1699175,0.24020234,0.1554786
0.27773124,0.008340633,0.16632979,0.015871692,0.3383105,0.3762353,-0.11971239,0.17191987,-0.02964167,-0.044403207,0.4211489,0.21788546,0.21411422,0.038880832,0.08043455,0.19855449,0.07575554,0.03550913,0.21713053,0.16782035,0.17781793,-0.08068133,-0.11379001,-0.28604272,0.1424865,0.10110634,-0.0014718642,0.0995651,0.25817138,0.18226786,0.34639868,-0.50377226,0.19016331,0.12085981,-0.00084077514,-0.09655913,-0.006130305,-0.272925,0.2975681,0.2256916,0.086712636,0.2439999,-0.16381481,-0.25359714,0.13942935,0.1261982,-0.07477244,0.09363568,0.114628844,0.11342432,0.2799046,0.099835396,-0.40370336,-0.23216988,-0.058781065,0.025700554,-0.019438373,0.17012763,0.021979712,0.18727642,0.056682598,0.032214113,0.117897995,-0.68969923,0.30647156,0.29282805,0.0027155199,0.043447725,0.14710426,0.13711631,-0.09565049,-0.024586508,-0.11265969,0.09115263,0.099610016,0.19778249,-0.034430854,0.8797034,-0.097126774,-0.079037085,-0.014579166,0.15302245,0.35127297,-0.02232422,0.111215696,0.2703986,-0.029005585,0.7351042,0.14765865,0.10512688,0.24290505,0.30442792,0.14203064,0.3860701,0.052912965,0.4287714,-0.11399109,0.19429286,0.11656981,-0.07750012,0.051871147,-0.29166842,0.26144233,0.30555928,0.15088837,0.25475535,-0.027764654,0.03926346,0.16662194,0.20981972,-0.010556026,0.16827162,-0.07437414,0.08464419,-0.1411214,-0.06650819,0.20651735,0.0025973658,0.12537116,-0.04769652,0.23847748,0.19875658,-0.057153624,0.13501406
-0.17591605,-0.4236541,0.12576988,-0.06633962,0.21129598,-0.08968625,0.07451232,0.24856244,0.11928691,0.033390973,0.21266857,-0.30399492,0.05611538,-0.14991792,0.0053421874,0.0906108,0.0011664911,0.12942585,-0.04184061,-0.020950636,-0.10155995,0.36898026,-0.06724237,0.092009366,0.09579923,-0.30706698,0.05954253,-0.1693391,0.3352877,-0.16870189,-0.037690718,-0.2744707,-0.06862879,-0.18305902,-0.15421708,-0.13275494,-0.082751215,-0.2183621,0.07104906,0.0658072,0.063164525,0.09325479,0.26243225,0.06515716,0.021832332,-0.3790446,0.23337947,-0.2581618,-0.06578971,-0.12552837,-0.3175245,-0.24075682,-0.12860551,0.16140804,0.04807597,0.14087482,0.06300768,0.08014326,-0.23444492,-0.5117685,0.013305734,-0.07804771,-0.25241017,0.005077444,0.12699151,0.029346509,-0.08165411,-0.17244667,-0.09545844,-0.045889884,-0.0150036765,-0.13074288,0.1184782,-0.015964843,0.10606212,-0.06413736,-0.02317478,-0.29851198,0.040681805,-0.008635011,0.0030649276,-0.27266902,-0.055327035,-0.016859658,0.100564644,0.016438358,0.14799146,0.404041,-0.19705024,-0.03009845,-0.36971205,-0.14129318,-0.06218502,0.15248746,-0.19576634,0.16752169,-0.07523683,-0.5886709,0.2320855,-0.012317896,-0.094908915,0.046501625,0.11729172,-0.09908575,0.15235324,-0.42084643,-0.025132276,-0.18305576,0.11428101,-0.07112081,-0.081567876,0.13123009,0.03384923,0.02571166,0.086011246,-0.2824878,-0.16207263,0.108660355,-0.32309592,-0.12910275,0.020915838,-0.08705355,-0.35520247,-0.25285816
-0.052243333,-0.0877355,-0.083124705,-0.05468947,0.12111573,-0.16552927,-0.20000915,0.52823555,0.14957076,-0.29121834,0.0055937413,-0.038844135,-0.5217547,-0.40679833,0.40047777,0.0118458625,-0.1654254,0.10326499,0.011270309,0.008747469,0.0464287,-0.28641582,0.0793052,0.035014316,0.34418288,0.0037764774,-0.051853914,0.11024638,0.0057012606,-0.020229965,-0.07955096,0.05612091,0.1521431,-0.22219141,0.0036224045,0.18083653,0.22830978,-0.0002761806,0.3699618,0.01817199,0.081473544,0.20904174,0.23337927,0.07679757,0.010355922,-0.09558775,0.11322881,0.075633116,-0.02828782,0.036891572,-0.49746493,-0.090573385,-0.29642022,0.014901464,-0.13791986,0.25065714,0.1719682,0.31996173,0.091813385,-0.025028283,0.041475583,0.018460277,0.024562823,0.24995983,-0.23750407,0.31034014,0.0081673935,0.16517758,0.07465939,0.25181028,-0.045104086,-0.052208778,-0.28459102,0.27304912,0.09113701,-0.052121338,-0.004723757,-0.38928866,0.05546655,-0.20665723,-0.06142062,0.09545735,-0.09940624,0.23147623,0.0115486225,-0.07723154,-0.18304014,0.06104612,0.39439693,-0.2511704,0.24885137,0.06789442,-0.2720809,-0.4124572,-0.01577189,0.09088165,0.0035005908,-0.058406297,0.086361304,0.23280613,0.09671852,0.3036545,-0.03983872,0.102624856,-0.029818444,0.13445628,0.29770783,0.26850966,-0.11747399,-0.20723347,0.0968953,-0.02029521,-0.004984293,-0.008181709,-0.0036727537,0.02024984,0.23046054,0.38782144,0.097760215,0.05192894,-0.41256425,-0.2434449,0.24295971,0.108405314
0.2688852,0.17820852,-0.21703416,0.20731704,-0.030128824,0.036029514,0.2313399,0.027670015,0.28190422,0.22893637,0.113249995,0.22097768,0.5422747,0.025154164,0.14638017,0.14315361,0.16814247,0.09470023,0.035970967,-0.033991426,0.1537264,0.545109,-0.13311844,0.38750184,-0.026089529,-0.034168717,0.06064288,0.00095847895,0.25171232,0.34363878,-0.05777679,-0.061631914,0.31571847,0.19760919,0.12271352,-0.07149165,0.18758823,0.1711532,-0.05561361,0.14665607,0.19339587,0.30537036,-0.07290734,0.06621,0.04710672,0.1315217,0.25797203,0.17681879,0.004557432,0.3250846,0.3100653,0.31318495,-0.4217201,-0.017943377,0.16716877,0.37026954,0.05679277,-0.22094779,-0.003632222,0.32595637,0.08823173,-0.27208123,0.13852951,0.23319177,-0.06806186,-0.031978194,0.44304636,0.080087766,-0.034982223,-0.008109704,0.121623844,0.33133113,-0.09602178,0.011671513,0.29492185,0.07697953,-0.20195782,0.24931534,0.11528201,-0.1964369,-0.19036356,0.22933707,0.15161683,-0.10945403,0.117160894,-0.18668517,0.14822721,0.596638,0.060212675,-0.28545025,-0.17456624,0.27675796,0.20790029,-0.07945707,-0.046609208,0.14581782,0.36615404,0.08129805,-0.105199076,-0.24512547,0.3398056,0.30087265,0.09480468,0.43292966,0.056604967,-0.25357637,0.050133567,0.32024887,-0.057635583,0.14511532,-0.19463268,0.10181458,0.3421633,0.22816336,-0.13301694,0.23494107,0.29119334,-0.17675939,0.024922783,0.059820026,-0.12790455,0.14479896,0.15061386,-0.40515155
