,train,test
1317,tensor(3.8969),tensor(6.9472)
1318,tensor(3.9106),tensor(6.9699)
1319,tensor(3.8870),tensor(6.9464)
1320,tensor(3.8779),tensor(6.9551)
1321,tensor(3.8914),tensor(6.9573)
1322,tensor(3.8974),tensor(6.9510)
1323,tensor(3.8810),tensor(6.9262)
1324,tensor(3.8878),tensor(6.9517)
1325,tensor(3.9028),tensor(6.9391)
1326,tensor(3.9017),tensor(6.9419)
1327,tensor(3.9144),tensor(6.9407)
1328,tensor(3.9072),tensor(6.9347)
1329,tensor(3.8885),tensor(6.9354)
1330,tensor(3.8807),tensor(6.9319)
1331,tensor(3.8856),tensor(6.9465)
1332,tensor(3.8842),tensor(6.9398)
1333,tensor(3.8909),tensor(6.9552)
1334,tensor(3.9234),tensor(6.9502)
1335,tensor(3.9043),tensor(6.9610)
1336,tensor(3.9014),tensor(6.9646)
1337,tensor(3.9145),tensor(6.9509)
1338,tensor(3.9323),tensor(6.9742)
1339,tensor(3.8944),tensor(6.9287)
1340,tensor(3.8843),tensor(6.9407)
1341,tensor(3.9008),tensor(6.9434)
1342,tensor(3.8838),tensor(6.9399)
1343,tensor(3.8887),tensor(6.9337)
1344,tensor(3.8942),tensor(6.9444)
1345,tensor(3.8855),tensor(6.9545)
1346,tensor(3.8858),tensor(6.9360)
1347,tensor(3.8744),tensor(6.9631)
1348,tensor(3.8883),tensor(6.9401)
1349,tensor(3.8994),tensor(6.9550)
1350,tensor(3.8835),tensor(6.9380)
1351,tensor(3.8894),tensor(6.9485)
1352,tensor(3.8933),tensor(6.9504)
1353,tensor(3.8898),tensor(6.9419)
1354,tensor(3.8887),tensor(6.9374)
1355,tensor(3.9002),tensor(6.9448)
1356,tensor(3.8758),tensor(6.9383)
1357,tensor(3.8858),tensor(6.9401)
1358,tensor(3.8750),tensor(6.9254)
1359,tensor(3.8790),tensor(6.9388)
1360,tensor(3.8931),tensor(6.9345)
1361,tensor(3.8848),tensor(6.9332)
1362,tensor(3.8829),tensor(6.9311)
1363,tensor(3.8942),tensor(6.9393)
1364,tensor(3.9027),tensor(6.9430)
1365,tensor(3.8870),tensor(6.9529)
1366,tensor(3.9173),tensor(6.9426)
1367,tensor(3.8970),tensor(6.9362)
1368,tensor(3.9035),tensor(6.9317)
1369,tensor(3.8876),tensor(6.9288)
1370,tensor(3.8791),tensor(6.9457)
1371,tensor(3.8994),tensor(6.9630)
1372,tensor(3.8909),tensor(6.9461)
1373,tensor(3.9058),tensor(6.9502)
1374,tensor(3.8792),tensor(6.9282)
1375,tensor(3.8863),tensor(6.9504)
1376,tensor(3.8811),tensor(6.9392)
1377,tensor(3.8811),tensor(6.9481)
1378,tensor(3.8919),tensor(6.9587)
1379,tensor(3.8892),tensor(6.9355)
1380,tensor(3.8988),tensor(6.9605)
1381,tensor(3.9120),tensor(6.9513)
1382,tensor(3.8805),tensor(6.9333)
1383,tensor(3.8881),tensor(6.9378)
1384,tensor(3.9001),tensor(6.9468)
1385,tensor(3.8725),tensor(6.9403)
1386,tensor(3.8632),tensor(6.9357)
1387,tensor(3.8791),tensor(6.9500)
1388,tensor(3.8717),tensor(6.9461)
1389,tensor(3.8866),tensor(6.9556)
1390,tensor(3.8807),tensor(6.9373)
1391,tensor(3.8921),tensor(6.9516)
1392,tensor(3.8713),tensor(6.9352)
1393,tensor(3.8841),tensor(6.9394)
1394,tensor(3.8844),tensor(6.9342)
1395,tensor(3.8870),tensor(6.9436)
1396,tensor(3.8760),tensor(6.9454)
1397,tensor(3.8770),tensor(6.9274)
1398,tensor(3.9020),tensor(6.9456)
1399,tensor(3.9009),tensor(6.9550)
1400,tensor(3.8893),tensor(6.9355)
1401,tensor(3.8757),tensor(6.9389)
1402,tensor(3.8830),tensor(6.9401)
1403,tensor(3.8925),tensor(6.9461)
1404,tensor(3.8839),tensor(6.9409)
1405,tensor(3.9095),tensor(6.9503)
1406,tensor(3.8969),tensor(6.9480)
1407,tensor(3.8907),tensor(6.9416)
1408,tensor(3.8764),tensor(6.9335)
1409,tensor(3.8919),tensor(6.9553)
1410,tensor(3.8806),tensor(6.9452)
1411,tensor(3.8737),tensor(6.9331)
1412,tensor(3.8916),tensor(6.9430)
1413,tensor(3.9010),tensor(6.9431)
1414,tensor(3.8859),tensor(6.9431)
1415,tensor(3.8817),tensor(6.9396)
1416,tensor(3.8805),tensor(6.9540)
1417,tensor(3.8945),tensor(6.9458)
1418,tensor(3.8887),tensor(6.9414)
1419,tensor(3.8856),tensor(6.9421)
1420,tensor(3.8763),tensor(6.9368)
1421,tensor(3.8893),tensor(6.9446)
1422,tensor(3.9007),tensor(6.9537)
1423,tensor(3.8820),tensor(6.9398)
1424,tensor(3.8773),tensor(6.9469)
1425,tensor(3.8801),tensor(6.9429)
1426,tensor(3.8956),tensor(6.9565)
1427,tensor(3.8765),tensor(6.9405)
1428,tensor(3.8845),tensor(6.9549)
1429,tensor(3.8723),tensor(6.9387)
1430,tensor(3.8782),tensor(6.9488)
1431,tensor(3.8788),tensor(6.9596)
1432,tensor(3.8923),tensor(6.9364)
1433,tensor(3.8913),tensor(6.9437)
1434,tensor(3.8935),tensor(6.9468)
1435,tensor(3.8791),tensor(6.9617)
1436,tensor(3.8741),tensor(6.9576)
1437,tensor(3.8923),tensor(6.9522)
1438,tensor(3.8940),tensor(6.9554)
1439,tensor(3.8890),tensor(6.9593)
1440,tensor(3.9393),tensor(6.9824)
1441,tensor(3.9185),tensor(6.9792)
1442,tensor(3.9016),tensor(6.9637)
1443,tensor(3.9057),tensor(6.9751)
1444,tensor(3.8917),tensor(6.9635)
1445,tensor(3.9096),tensor(6.9689)
1446,tensor(3.8836),tensor(6.9629)
1447,tensor(3.8925),tensor(6.9685)
1448,tensor(3.8985),tensor(6.9627)
1449,tensor(3.8876),tensor(6.9494)
1450,tensor(3.8802),tensor(6.9404)
1451,tensor(3.8855),tensor(6.9508)
1452,tensor(3.8799),tensor(6.9537)
1453,tensor(3.8719),tensor(6.9442)
1454,tensor(3.8891),tensor(6.9470)
1455,tensor(3.8760),tensor(6.9460)
1456,tensor(3.8900),tensor(6.9426)
1457,tensor(3.8706),tensor(6.9365)
1458,tensor(3.8795),tensor(6.9431)
1459,tensor(3.8800),tensor(6.9446)
1460,tensor(3.8974),tensor(6.9574)
1461,tensor(3.8879),tensor(6.9505)
1462,tensor(3.8924),tensor(6.9562)
1463,tensor(3.8851),tensor(6.9504)
1464,tensor(3.8829),tensor(6.9518)
1465,tensor(3.8703),tensor(6.9425)
1466,tensor(3.8836),tensor(6.9530)
1467,tensor(3.8994),tensor(6.9474)
1468,tensor(3.8932),tensor(6.9536)
1469,tensor(3.8862),tensor(6.9417)
1470,tensor(3.8726),tensor(6.9471)
1471,tensor(3.8862),tensor(6.9448)
1472,tensor(3.8731),tensor(6.9403)
1473,tensor(3.8749),tensor(6.9380)
1474,tensor(3.8729),tensor(6.9423)
1475,tensor(3.8914),tensor(6.9367)
1476,tensor(3.8901),tensor(6.9480)
1477,tensor(3.8884),tensor(6.9448)
1478,tensor(3.8941),tensor(6.9483)
1479,tensor(3.8942),tensor(6.9470)
1480,tensor(3.8861),tensor(6.9456)
1481,tensor(3.8841),tensor(6.9515)
1482,tensor(3.8709),tensor(6.9467)
1483,tensor(3.8779),tensor(6.9508)
1484,tensor(3.8918),tensor(6.9595)
1485,tensor(3.8645),tensor(6.9382)
1486,tensor(3.9031),tensor(6.9631)
1487,tensor(3.8924),tensor(6.9473)
1488,tensor(3.8991),tensor(6.9551)
1489,tensor(3.8888),tensor(6.9491)
1490,tensor(3.8780),tensor(6.9609)
1491,tensor(3.8827),tensor(6.9544)
1492,tensor(3.8910),tensor(6.9607)
1493,tensor(3.9286),tensor(6.9474)
1494,tensor(3.8858),tensor(6.9488)
1495,tensor(3.8804),tensor(6.9513)
1496,tensor(3.9005),tensor(6.9635)
1497,tensor(3.8960),tensor(6.9562)
1498,tensor(3.8704),tensor(6.9418)
1499,tensor(3.8807),tensor(6.9504)
1500,tensor(3.8938),tensor(6.9564)
1501,tensor(3.9268),tensor(6.9740)
1502,tensor(3.8794),tensor(6.9703)
1503,tensor(3.9121),tensor(6.9631)
1504,tensor(3.8883),tensor(6.9488)
1505,tensor(3.8807),tensor(6.9498)
1506,tensor(3.8812),tensor(6.9422)
1507,tensor(3.8892),tensor(6.9476)
1508,tensor(3.8978),tensor(6.9659)
1509,tensor(3.8868),tensor(6.9513)
1510,tensor(3.8763),tensor(6.9495)
1511,tensor(3.8819),tensor(6.9553)
1512,tensor(3.8653),tensor(6.9495)
1513,tensor(3.8986),tensor(6.9644)
1514,tensor(3.8914),tensor(6.9503)
1515,tensor(3.8783),tensor(6.9560)
1516,tensor(3.8899),tensor(6.9450)
1517,tensor(3.8776),tensor(6.9552)
1518,tensor(3.8767),tensor(6.9520)
1519,tensor(3.8743),tensor(6.9479)
1520,tensor(3.8755),tensor(6.9494)
1521,tensor(3.8940),tensor(6.9603)
1522,tensor(3.8936),tensor(6.9644)
1523,tensor(3.8830),tensor(6.9558)
1524,tensor(3.9047),tensor(6.9716)
1525,tensor(3.8883),tensor(6.9452)
1526,tensor(3.8845),tensor(6.9540)
1527,tensor(3.8744),tensor(6.9431)
1528,tensor(3.9199),tensor(6.9591)
1529,tensor(3.8962),tensor(6.9469)
1530,tensor(3.8828),tensor(6.9442)
1531,tensor(3.8968),tensor(6.9454)
1532,tensor(3.8822),tensor(6.9441)
1533,tensor(3.8868),tensor(6.9423)
1534,tensor(3.8870),tensor(6.9604)
1535,tensor(3.8772),tensor(6.9529)
1536,tensor(3.8865),tensor(6.9624)
1537,tensor(3.8932),tensor(6.9552)
1538,tensor(3.8923),tensor(6.9660)
1539,tensor(3.8800),tensor(6.9582)
1540,tensor(3.8826),tensor(6.9719)
1541,tensor(3.8844),tensor(6.9702)
1542,tensor(3.8902),tensor(6.9658)
1543,tensor(3.8719),tensor(6.9524)
1544,tensor(3.8979),tensor(6.9883)
1545,tensor(3.8922),tensor(6.9599)
1546,tensor(3.9002),tensor(6.9620)
1547,tensor(3.8912),tensor(6.9626)
1548,tensor(3.8851),tensor(6.9662)
1549,tensor(3.8950),tensor(6.9641)
1550,tensor(3.8682),tensor(6.9562)
1551,tensor(3.8809),tensor(6.9662)
1552,tensor(3.8949),tensor(6.9701)
1553,tensor(3.8740),tensor(6.9559)
1554,tensor(3.9104),tensor(6.9672)
1555,tensor(3.8778),tensor(6.9575)
1556,tensor(3.8935),tensor(6.9720)
1557,tensor(3.8857),tensor(6.9651)
1558,tensor(3.8925),tensor(6.9601)
1559,tensor(3.8799),tensor(6.9485)
1560,tensor(3.8969),tensor(6.9639)
1561,tensor(3.8797),tensor(6.9630)
1562,tensor(3.8888),tensor(6.9637)
1563,tensor(3.8963),tensor(6.9674)
1564,tensor(3.8869),tensor(6.9624)
1565,tensor(3.8852),tensor(6.9566)
1566,tensor(3.8815),tensor(6.9602)
1567,tensor(3.8988),tensor(6.9653)
1568,tensor(3.8992),tensor(6.9685)
1569,tensor(3.8757),tensor(6.9569)
1570,tensor(3.8836),tensor(6.9641)
1571,tensor(3.8846),tensor(6.9544)
1572,tensor(3.8832),tensor(6.9541)
1573,tensor(3.9042),tensor(6.9671)
1574,tensor(3.8958),tensor(6.9512)
1575,tensor(3.8889),tensor(6.9566)
1576,tensor(3.8788),tensor(6.9430)
1577,tensor(3.8931),tensor(6.9639)
1578,tensor(3.8908),tensor(6.9502)
1579,tensor(3.8936),tensor(6.9526)
1580,tensor(3.8914),tensor(6.9421)
1581,tensor(3.8799),tensor(6.9480)
1582,tensor(3.9037),tensor(6.9583)
1583,tensor(3.8818),tensor(6.9412)
1584,tensor(3.8783),tensor(6.9387)
1585,tensor(3.8964),tensor(6.9367)
1586,tensor(3.8840),tensor(6.9384)
1587,tensor(3.9014),tensor(6.9438)
1588,tensor(3.8929),tensor(6.9494)
1589,tensor(3.9002),tensor(6.9735)
1590,tensor(3.8988),tensor(6.9556)
1591,tensor(3.8672),tensor(6.9532)
1592,tensor(3.8772),tensor(6.9568)
1593,tensor(3.8823),tensor(6.9554)
1594,tensor(3.8828),tensor(6.9652)
1595,tensor(3.8728),tensor(6.9476)
1596,tensor(3.8607),tensor(6.9461)
1597,tensor(3.8739),tensor(6.9474)
1598,tensor(3.8999),tensor(6.9469)
1599,tensor(3.8877),tensor(6.9614)
1600,tensor(3.8728),tensor(6.9403)
1601,tensor(3.8801),tensor(6.9454)
1602,tensor(3.8872),tensor(6.9579)
1603,tensor(3.8847),tensor(6.9429)
1604,tensor(3.8727),tensor(6.9498)
1605,tensor(3.8901),tensor(6.9442)
1606,tensor(3.8824),tensor(6.9635)
1607,tensor(3.8898),tensor(6.9550)
1608,tensor(3.8998),tensor(6.9685)
1609,tensor(3.8789),tensor(6.9492)
1610,tensor(3.8906),tensor(6.9728)
1611,tensor(3.8811),tensor(6.9410)
1612,tensor(3.8983),tensor(6.9557)
1613,tensor(3.8866),tensor(6.9432)
1614,tensor(3.8982),tensor(6.9511)
1615,tensor(3.8790),tensor(6.9490)
1616,tensor(3.8720),tensor(6.9499)
1617,tensor(3.8645),tensor(6.9559)
1618,tensor(3.8581),tensor(6.9397)
1619,tensor(3.8756),tensor(6.9523)
1620,tensor(3.8794),tensor(6.9481)
1621,tensor(3.8957),tensor(6.9629)
1622,tensor(3.8990),tensor(6.9672)
1623,tensor(3.8956),tensor(6.9601)
1624,tensor(3.9005),tensor(6.9783)
1625,tensor(3.9010),tensor(6.9769)
1626,tensor(3.8966),tensor(6.9670)
1627,tensor(3.9953),tensor(6.9634)
1628,tensor(3.9164),tensor(6.9873)
1629,tensor(3.9014),tensor(6.9654)
1630,tensor(3.8961),tensor(6.9581)
1631,tensor(3.8912),tensor(6.9546)
1632,tensor(3.8908),tensor(6.9563)
1633,tensor(3.8655),tensor(6.9417)
1634,tensor(3.8860),tensor(6.9527)
1635,tensor(3.8774),tensor(6.9430)
1636,tensor(3.8912),tensor(6.9534)
1637,tensor(3.8671),tensor(6.9493)
1638,tensor(3.8632),tensor(6.9510)
1639,tensor(3.8850),tensor(6.9585)
1640,tensor(3.8951),tensor(6.9592)
1641,tensor(3.8827),tensor(6.9751)
1642,tensor(3.8779),tensor(6.9581)
1643,tensor(3.8882),tensor(6.9581)
1644,tensor(3.8839),tensor(6.9551)
1645,tensor(3.8871),tensor(6.9543)
1646,tensor(3.8920),tensor(6.9537)
1647,tensor(3.8830),tensor(6.9463)
1648,tensor(3.8853),tensor(6.9587)
1649,tensor(3.8797),tensor(6.9540)
1650,tensor(3.8951),tensor(6.9572)
1651,tensor(3.8823),tensor(6.9532)
1652,tensor(3.8867),tensor(6.9611)
1653,tensor(3.8624),tensor(6.9443)
1654,tensor(3.8870),tensor(6.9695)
1655,tensor(3.9891),tensor(7.0505)
1656,tensor(4.0077),tensor(7.0627)
1657,tensor(3.9997),tensor(7.0725)
1658,tensor(3.9726),tensor(7.0459)
1659,tensor(3.9585),tensor(7.0260)
1660,tensor(3.9783),tensor(7.0510)
1661,tensor(3.9665),tensor(7.0263)
1662,tensor(3.9464),tensor(7.0151)
1663,tensor(3.9470),tensor(7.0181)
1664,tensor(3.9455),tensor(7.0175)
1665,tensor(3.9506),tensor(7.0135)
1666,tensor(3.9406),tensor(6.9948)
1667,tensor(3.9306),tensor(7.0003)
1668,tensor(3.9110),tensor(7.0100)
1669,tensor(3.9403),tensor(6.9929)
1670,tensor(3.9319),tensor(6.9927)
1671,tensor(3.9136),tensor(6.9813)
1672,tensor(3.9179),tensor(6.9910)
1673,tensor(3.9434),tensor(6.9547)
1674,tensor(3.9145),tensor(6.9880)
1675,tensor(3.9030),tensor(6.9578)
1676,tensor(3.8964),tensor(6.9652)
1677,tensor(3.9080),tensor(6.9698)
1678,tensor(3.9082),tensor(6.9686)
1679,tensor(3.8962),tensor(6.9694)
1680,tensor(3.8985),tensor(6.9894)
1681,tensor(3.9071),tensor(6.9955)
1682,tensor(3.9064),tensor(6.9718)
1683,tensor(3.9031),tensor(6.9694)
1684,tensor(3.8890),tensor(6.9557)
1685,tensor(3.9059),tensor(6.9660)
1686,tensor(3.8994),tensor(6.9514)
1687,tensor(3.8961),tensor(6.9480)
1688,tensor(3.8820),tensor(6.9454)
1689,tensor(3.8945),tensor(6.9409)
1690,tensor(3.9059),tensor(6.9569)
1691,tensor(3.9027),tensor(6.9438)
1692,tensor(3.9177),tensor(6.9696)
1693,tensor(3.8749),tensor(6.9362)
1694,tensor(3.8994),tensor(6.9642)
1695,tensor(3.8888),tensor(6.9345)
1696,tensor(3.8817),tensor(6.9435)
1697,tensor(3.8941),tensor(6.9422)
1698,tensor(3.8706),tensor(6.9344)
1699,tensor(3.8882),tensor(6.9347)
1700,tensor(3.9021),tensor(6.9549)
1701,tensor(3.8894),tensor(6.9454)
1702,tensor(3.8768),tensor(6.9508)
1703,tensor(3.9006),tensor(6.9564)
1704,tensor(3.8967),tensor(6.9511)
1705,tensor(3.8747),tensor(6.9432)
1706,tensor(3.8789),tensor(6.9494)
1707,tensor(3.8828),tensor(6.9440)
1708,tensor(3.8799),tensor(6.9426)
1709,tensor(3.8885),tensor(6.9409)
1710,tensor(3.8834),tensor(6.9453)
1711,tensor(3.8985),tensor(6.9628)
1712,tensor(3.8995),tensor(6.9614)
1713,tensor(3.8807),tensor(6.9409)
1714,tensor(3.9175),tensor(6.9680)
1715,tensor(3.8881),tensor(6.9347)
1716,tensor(3.8663),tensor(6.9462)
1717,tensor(3.9000),tensor(6.9468)
1718,tensor(3.8800),tensor(6.9432)
1719,tensor(3.8961),tensor(6.9528)
1720,tensor(3.8883),tensor(6.9575)
1721,tensor(3.8932),tensor(6.9560)
1722,tensor(3.8866),tensor(6.9437)
1723,tensor(3.8790),tensor(6.9442)
1724,tensor(3.8879),tensor(6.9447)
1725,tensor(3.8889),tensor(6.9356)
1726,tensor(3.8743),tensor(6.9419)
1727,tensor(3.8896),tensor(6.9434)
1728,tensor(3.8946),tensor(6.9559)
1729,tensor(3.8871),tensor(6.9522)
1730,tensor(3.8979),tensor(6.9590)
1731,tensor(3.9034),tensor(6.9436)
1732,tensor(3.8782),tensor(6.9488)
1733,tensor(3.8791),tensor(6.9562)
1734,tensor(3.9017),tensor(6.9377)
1735,tensor(3.8888),tensor(6.9422)
1736,tensor(3.8801),tensor(6.9365)
1737,tensor(3.8776),tensor(6.9368)
1738,tensor(3.9038),tensor(6.9551)
1739,tensor(3.8844),tensor(6.9475)
1740,tensor(3.8983),tensor(6.9620)
1741,tensor(3.8771),tensor(6.9497)
1742,tensor(3.8937),tensor(6.9530)
1743,tensor(3.8883),tensor(6.9430)
1744,tensor(3.8732),tensor(6.9394)
1745,tensor(3.8730),tensor(6.9361)
1746,tensor(3.8826),tensor(6.9558)
1747,tensor(3.8956),tensor(6.9459)
1748,tensor(3.8854),tensor(6.9483)
1749,tensor(3.8789),tensor(6.9436)
1750,tensor(3.8835),tensor(6.9643)
1751,tensor(3.8901),tensor(6.9582)
1752,tensor(3.8979),tensor(6.9511)
1753,tensor(3.9026),tensor(6.9693)
1754,tensor(3.8918),tensor(6.9544)
1755,tensor(3.8759),tensor(6.9562)
1756,tensor(3.8836),tensor(6.9772)
1757,tensor(3.8888),tensor(6.9674)
1758,tensor(3.8765),tensor(6.9492)
1759,tensor(3.8752),tensor(6.9482)
1760,tensor(3.9047),tensor(6.9579)
1761,tensor(3.8864),tensor(6.9568)
1762,tensor(3.8870),tensor(6.9459)
1763,tensor(3.9390),tensor(6.9477)
1764,tensor(3.8950),tensor(6.9490)
1765,tensor(3.8891),tensor(6.9454)
1766,tensor(3.8866),tensor(6.9443)
1767,tensor(3.8812),tensor(6.9470)
1768,tensor(3.8972),tensor(6.9528)
1769,tensor(3.8823),tensor(6.9497)
1770,tensor(3.8891),tensor(6.9528)
1771,tensor(3.8901),tensor(6.9484)
1772,tensor(3.8927),tensor(6.9566)
1773,tensor(3.8898),tensor(6.9570)
1774,tensor(3.8884),tensor(6.9527)
1775,tensor(3.8619),tensor(6.9370)
1776,tensor(3.8911),tensor(6.9579)
1777,tensor(3.8924),tensor(6.9507)
1778,tensor(3.8701),tensor(6.9526)
1779,tensor(3.8897),tensor(6.9497)
1780,tensor(3.8675),tensor(6.9413)
1781,tensor(3.8747),tensor(6.9574)
1782,tensor(3.8710),tensor(6.9474)
1783,tensor(3.8761),tensor(6.9438)
1784,tensor(3.8717),tensor(6.9573)
1785,tensor(4.2503),tensor(6.9695)
1786,tensor(3.9195),tensor(6.9957)
1787,tensor(3.9367),tensor(7.0137)
1788,tensor(3.9418),tensor(6.9968)
1789,tensor(3.9371),tensor(6.9883)
1790,tensor(3.9074),tensor(6.9609)
1791,tensor(3.9031),tensor(6.9645)
1792,tensor(3.9109),tensor(6.9676)
1793,tensor(3.9100),tensor(6.9561)
1794,tensor(3.9110),tensor(6.9526)
1795,tensor(3.9208),tensor(6.9641)
1796,tensor(3.8902),tensor(6.9437)
1797,tensor(3.9226),tensor(6.9580)
1798,tensor(3.9074),tensor(6.9515)
1799,tensor(3.9064),tensor(6.9558)
1800,tensor(3.9069),tensor(6.9604)
1801,tensor(3.9047),tensor(6.9540)
1802,tensor(3.8860),tensor(6.9457)
1803,tensor(3.9049),tensor(6.9605)
1804,tensor(3.8975),tensor(6.9504)
1805,tensor(3.8814),tensor(6.9496)
1806,tensor(3.8810),tensor(6.9433)
1807,tensor(3.8828),tensor(6.9523)
1808,tensor(3.8969),tensor(6.9642)
1809,tensor(3.8823),tensor(6.9500)
1810,tensor(3.8863),tensor(6.9517)
1811,tensor(3.8744),tensor(6.9454)
1812,tensor(3.8911),tensor(6.9448)
1813,tensor(3.8830),tensor(6.9376)
1814,tensor(3.8906),tensor(6.9480)
1815,tensor(3.8849),tensor(6.9502)
1816,tensor(3.8961),tensor(6.9517)
1817,tensor(3.8996),tensor(6.9448)
1818,tensor(3.9001),tensor(6.9560)
1819,tensor(3.8988),tensor(6.9250)
1820,tensor(3.9002),tensor(6.9371)
1821,tensor(3.8800),tensor(6.9353)
1822,tensor(3.8813),tensor(6.9459)
1823,tensor(3.8884),tensor(6.9373)
1824,tensor(3.8947),tensor(6.9445)
1825,tensor(3.8971),tensor(6.9448)
1826,tensor(3.8964),tensor(6.9451)
1827,tensor(3.8818),tensor(6.9478)
1828,tensor(3.9055),tensor(6.9463)
1829,tensor(3.8955),tensor(6.9478)
1830,tensor(3.8713),tensor(6.9309)
1831,tensor(3.9068),tensor(6.9701)
1832,tensor(3.9530),tensor(6.9762)
1833,tensor(3.9378),tensor(6.9622)
1834,tensor(3.9141),tensor(6.9436)
1835,tensor(3.8953),tensor(6.9549)
1836,tensor(3.9028),tensor(6.9479)
1837,tensor(3.9021),tensor(6.9581)
1838,tensor(3.8917),tensor(6.9415)
1839,tensor(3.9030),tensor(6.9506)
1840,tensor(3.8971),tensor(6.9500)
1841,tensor(3.8962),tensor(6.9494)
1842,tensor(3.8807),tensor(6.9241)
1843,tensor(3.8777),tensor(6.9338)
1844,tensor(3.8866),tensor(6.9453)
1845,tensor(3.8995),tensor(6.9349)
1846,tensor(3.8907),tensor(6.9289)
1847,tensor(3.8851),tensor(6.9286)
1848,tensor(3.8905),tensor(6.9430)
1849,tensor(3.9119),tensor(6.9706)
1850,tensor(3.9117),tensor(6.9562)
1851,tensor(3.9224),tensor(6.9491)
1852,tensor(3.8910),tensor(6.9389)
1853,tensor(3.9046),tensor(6.9663)
1854,tensor(3.9136),tensor(6.9546)
1855,tensor(3.9080),tensor(6.9498)
1856,tensor(3.8958),tensor(6.9339)
1857,tensor(3.9059),tensor(6.9585)
1858,tensor(3.9087),tensor(6.9595)
1859,tensor(3.8838),tensor(6.9431)
1860,tensor(3.8900),tensor(6.9583)
1861,tensor(3.8910),tensor(6.9512)
1862,tensor(3.9060),tensor(6.9570)
1863,tensor(3.8794),tensor(6.9433)
1864,tensor(3.8885),tensor(6.9594)
1865,tensor(3.8968),tensor(6.9431)
1866,tensor(3.8860),tensor(6.9448)
1867,tensor(3.8944),tensor(6.9435)
1868,tensor(3.9070),tensor(6.9561)
1869,tensor(3.8736),tensor(6.9349)
1870,tensor(3.8807),tensor(6.9500)
1871,tensor(3.8949),tensor(6.9531)
1872,tensor(3.8820),tensor(6.9468)
1873,tensor(3.8844),tensor(6.9600)
1874,tensor(3.8832),tensor(6.9394)
1875,tensor(3.8663),tensor(6.9440)
1876,tensor(3.8923),tensor(6.9422)
1877,tensor(3.8879),tensor(6.9428)
1878,tensor(3.9004),tensor(6.9501)
1879,tensor(3.8889),tensor(6.9408)
1880,tensor(3.8796),tensor(6.9333)
1881,tensor(3.8841),tensor(6.9432)
1882,tensor(3.8750),tensor(6.9393)
1883,tensor(3.8928),tensor(6.9528)
1884,tensor(3.8741),tensor(6.9356)
1885,tensor(3.8734),tensor(6.9320)
1886,tensor(3.8865),tensor(6.9581)
1887,tensor(3.9012),tensor(6.9469)
1888,tensor(3.8905),tensor(6.9476)
1889,tensor(3.8879),tensor(6.9468)
1890,tensor(3.8906),tensor(6.9383)
1891,tensor(3.8859),tensor(6.9570)
1892,tensor(3.8845),tensor(6.9456)
1893,tensor(3.8962),tensor(6.9598)
1894,tensor(3.9028),tensor(6.9533)
1895,tensor(3.9068),tensor(6.9542)
1896,tensor(3.8578),tensor(6.9418)
1897,tensor(3.8868),tensor(6.9467)
1898,tensor(3.8786),tensor(6.9431)
1899,tensor(3.8884),tensor(6.9567)
1900,tensor(3.8762),tensor(6.9457)
1901,tensor(3.8883),tensor(6.9569)
1902,tensor(3.8947),tensor(6.9486)
1903,tensor(3.8878),tensor(6.9523)
1904,tensor(3.8971),tensor(6.9528)
1905,tensor(3.8768),tensor(6.9420)
1906,tensor(3.8884),tensor(6.9495)
1907,tensor(3.8800),tensor(6.9461)
1908,tensor(3.8793),tensor(6.9535)
1909,tensor(3.8840),tensor(6.9632)
1910,tensor(3.8787),tensor(6.9509)
1911,tensor(3.9054),tensor(6.9601)
1912,tensor(3.8574),tensor(6.9451)
1913,tensor(3.8826),tensor(6.9541)
1914,tensor(3.8676),tensor(6.9491)
1915,tensor(3.8865),tensor(6.9541)
1916,tensor(3.8804),tensor(6.9458)
1917,tensor(3.8710),tensor(6.9451)
1918,tensor(3.8664),tensor(6.9451)
1919,tensor(3.8764),tensor(6.9465)
1920,tensor(3.8745),tensor(6.9437)
1921,tensor(3.8942),tensor(6.9565)
1922,tensor(3.8776),tensor(6.9327)
1923,tensor(3.8979),tensor(6.9436)
1924,tensor(3.8876),tensor(6.9529)
1925,tensor(3.8688),tensor(6.9364)
1926,tensor(3.8819),tensor(6.9447)
1927,tensor(3.8725),tensor(6.9537)
1928,tensor(3.8888),tensor(6.9547)
1929,tensor(3.8933),tensor(6.9552)
1930,tensor(3.8779),tensor(6.9471)
1931,tensor(3.8928),tensor(6.9426)
1932,tensor(3.8977),tensor(6.9383)
1933,tensor(3.8735),tensor(6.9475)
1934,tensor(3.8980),tensor(6.9534)
1935,tensor(3.8848),tensor(6.9444)
1936,tensor(3.8734),tensor(6.9365)
1937,tensor(3.8981),tensor(6.9556)
1938,tensor(3.8854),tensor(6.9416)
1939,tensor(3.8946),tensor(6.9451)
1940,tensor(3.8685),tensor(6.9450)
1941,tensor(3.8942),tensor(6.9579)
1942,tensor(3.8820),tensor(6.9534)
1943,tensor(3.9021),tensor(6.9695)
1944,tensor(3.8976),tensor(6.9400)
1945,tensor(3.8833),tensor(6.9505)
1946,tensor(3.8872),tensor(6.9385)
1947,tensor(3.8881),tensor(6.9378)
1948,tensor(3.8891),tensor(6.9394)
1949,tensor(3.8933),tensor(6.9429)
1950,tensor(3.8968),tensor(6.9412)
1951,tensor(3.9005),tensor(6.9366)
1952,tensor(3.8883),tensor(6.9478)
