,train,test
1317,tensor(3.9074),tensor(6.9631)
1318,tensor(3.9151),tensor(6.9632)
1319,tensor(3.9122),tensor(6.9633)
1320,tensor(3.8942),tensor(6.9632)
1321,tensor(3.9039),tensor(6.9630)
1322,tensor(3.9182),tensor(6.9633)
1323,tensor(3.8932),tensor(6.9633)
1324,tensor(3.8925),tensor(6.9628)
1325,tensor(3.9071),tensor(6.9627)
1326,tensor(3.9094),tensor(6.9629)
1327,tensor(3.8963),tensor(6.9630)
1328,tensor(3.9089),tensor(6.9629)
1329,tensor(3.8965),tensor(6.9627)
1330,tensor(3.9053),tensor(6.9625)
1331,tensor(3.8987),tensor(6.9625)
1332,tensor(3.9090),tensor(6.9625)
1333,tensor(3.8971),tensor(6.9625)
1334,tensor(3.9008),tensor(6.9624)
1335,tensor(3.9071),tensor(6.9622)
1336,tensor(3.9092),tensor(6.9623)
1337,tensor(3.8958),tensor(6.9624)
1338,tensor(3.9056),tensor(6.9623)
1339,tensor(3.8973),tensor(6.9622)
1340,tensor(3.9018),tensor(6.9622)
1341,tensor(3.9052),tensor(6.9625)
1342,tensor(3.9097),tensor(6.9625)
1343,tensor(3.8924),tensor(6.9624)
1344,tensor(3.9127),tensor(6.9624)
1345,tensor(3.9058),tensor(6.9625)
1346,tensor(3.9012),tensor(6.9625)
1347,tensor(3.9169),tensor(6.9629)
1348,tensor(3.9022),tensor(6.9627)
1349,tensor(3.9003),tensor(6.9627)
1350,tensor(3.9017),tensor(6.9626)
1351,tensor(3.9030),tensor(6.9628)
1352,tensor(3.8997),tensor(6.9628)
1353,tensor(3.9055),tensor(6.9627)
1354,tensor(3.9158),tensor(6.9628)
1355,tensor(3.9111),tensor(6.9632)
1356,tensor(3.9066),tensor(6.9634)
1357,tensor(3.9129),tensor(6.9636)
1358,tensor(3.8999),tensor(6.9636)
1359,tensor(3.9074),tensor(6.9636)
1360,tensor(3.9020),tensor(6.9636)
1361,tensor(3.8920),tensor(6.9632)
1362,tensor(3.9038),tensor(6.9629)
1363,tensor(3.9011),tensor(6.9629)
1364,tensor(3.9144),tensor(6.9628)
1365,tensor(3.9121),tensor(6.9632)
1366,tensor(3.9106),tensor(6.9634)
1367,tensor(3.9073),tensor(6.9637)
1368,tensor(3.8881),tensor(6.9634)
1369,tensor(3.9053),tensor(6.9634)
1370,tensor(3.9093),tensor(6.9633)
1371,tensor(3.9204),tensor(6.9637)
1372,tensor(3.8959),tensor(6.9639)
1373,tensor(3.9049),tensor(6.9639)
1374,tensor(3.9117),tensor(6.9642)
1375,tensor(3.9017),tensor(6.9642)
1376,tensor(3.9081),tensor(6.9641)
1377,tensor(3.8996),tensor(6.9640)
1378,tensor(3.9000),tensor(6.9639)
1379,tensor(3.9175),tensor(6.9640)
1380,tensor(3.9153),tensor(6.9643)
1381,tensor(3.9082),tensor(6.9644)
1382,tensor(3.9061),tensor(6.9643)
1383,tensor(3.8996),tensor(6.9644)
1384,tensor(3.8998),tensor(6.9641)
1385,tensor(3.9090),tensor(6.9643)
1386,tensor(3.9056),tensor(6.9642)
1387,tensor(3.8989),tensor(6.9641)
1388,tensor(3.8979),tensor(6.9639)
1389,tensor(3.9191),tensor(6.9639)
1390,tensor(3.9046),tensor(6.9640)
1391,tensor(3.9074),tensor(6.9639)
1392,tensor(3.8975),tensor(6.9639)
1393,tensor(3.9021),tensor(6.9638)
1394,tensor(3.8981),tensor(6.9637)
1395,tensor(3.8995),tensor(6.9633)
1396,tensor(3.9024),tensor(6.9631)
1397,tensor(3.8925),tensor(6.9627)
1398,tensor(3.8923),tensor(6.9624)
1399,tensor(3.9077),tensor(6.9625)
1400,tensor(3.9030),tensor(6.9624)
1401,tensor(3.8990),tensor(6.9624)
1402,tensor(3.8978),tensor(6.9622)
1403,tensor(3.8989),tensor(6.9621)
1404,tensor(3.9001),tensor(6.9621)
1405,tensor(3.8977),tensor(6.9621)
1406,tensor(3.8964),tensor(6.9621)
1407,tensor(3.9034),tensor(6.9622)
1408,tensor(3.9032),tensor(6.9624)
1409,tensor(3.8917),tensor(6.9624)
1410,tensor(3.9018),tensor(6.9622)
1411,tensor(3.9188),tensor(6.9625)
1412,tensor(3.9033),tensor(6.9628)
1413,tensor(3.8953),tensor(6.9627)
1414,tensor(3.8995),tensor(6.9626)
1415,tensor(3.8950),tensor(6.9624)
1416,tensor(3.9043),tensor(6.9624)
1417,tensor(3.9027),tensor(6.9625)
1418,tensor(3.8898),tensor(6.9625)
1419,tensor(3.9042),tensor(6.9622)
1420,tensor(3.8795),tensor(6.9620)
1421,tensor(3.8867),tensor(6.9615)
1422,tensor(3.9012),tensor(6.9615)
1423,tensor(3.8930),tensor(6.9615)
1424,tensor(3.8913),tensor(6.9613)
1425,tensor(3.9044),tensor(6.9615)
1426,tensor(3.9123),tensor(6.9617)
1427,tensor(3.8981),tensor(6.9619)
1428,tensor(3.8975),tensor(6.9619)
1429,tensor(3.9002),tensor(6.9618)
1430,tensor(3.9139),tensor(6.9621)
1431,tensor(3.9098),tensor(6.9622)
1432,tensor(3.8902),tensor(6.9621)
1433,tensor(3.9010),tensor(6.9619)
1434,tensor(3.8907),tensor(6.9617)
1435,tensor(3.9099),tensor(6.9620)
1436,tensor(3.9050),tensor(6.9621)
1437,tensor(3.8983),tensor(6.9623)
1438,tensor(3.9180),tensor(6.9625)
1439,tensor(3.8891),tensor(6.9626)
1440,tensor(3.9009),tensor(6.9624)
1441,tensor(3.9065),tensor(6.9625)
1442,tensor(3.9092),tensor(6.9629)
1443,tensor(3.8980),tensor(6.9629)
1444,tensor(3.8954),tensor(6.9627)
1445,tensor(3.9009),tensor(6.9627)
1446,tensor(3.9294),tensor(6.9636)
1447,tensor(3.9057),tensor(6.9639)
1448,tensor(3.9106),tensor(6.9640)
1449,tensor(3.8983),tensor(6.9638)
1450,tensor(3.9010),tensor(6.9637)
1451,tensor(3.9093),tensor(6.9636)
1452,tensor(3.9035),tensor(6.9636)
1453,tensor(3.8899),tensor(6.9636)
1454,tensor(3.8978),tensor(6.9636)
1455,tensor(3.9040),tensor(6.9632)
1456,tensor(3.9001),tensor(6.9632)
1457,tensor(3.9065),tensor(6.9633)
1458,tensor(3.8890),tensor(6.9634)
1459,tensor(3.9108),tensor(6.9634)
1460,tensor(3.8951),tensor(6.9634)
1461,tensor(3.8987),tensor(6.9632)
1462,tensor(3.9039),tensor(6.9632)
1463,tensor(3.9064),tensor(6.9633)
1464,tensor(3.8951),tensor(6.9633)
1465,tensor(3.9003),tensor(6.9632)
1466,tensor(3.9207),tensor(6.9635)
1467,tensor(3.9034),tensor(6.9636)
1468,tensor(3.9019),tensor(6.9636)
1469,tensor(3.8850),tensor(6.9633)
1470,tensor(3.9085),tensor(6.9631)
1471,tensor(3.9009),tensor(6.9632)
1472,tensor(3.8814),tensor(6.9627)
1473,tensor(3.9178),tensor(6.9626)
1474,tensor(3.8930),tensor(6.9627)
1475,tensor(3.8927),tensor(6.9626)
1476,tensor(3.9116),tensor(6.9628)
1477,tensor(3.9120),tensor(6.9629)
1478,tensor(3.9074),tensor(6.9629)
1479,tensor(3.8974),tensor(6.9628)
1480,tensor(3.8901),tensor(6.9626)
1481,tensor(3.8965),tensor(6.9622)
1482,tensor(3.8999),tensor(6.9621)
1483,tensor(3.8986),tensor(6.9620)
1484,tensor(3.9168),tensor(6.9623)
1485,tensor(3.8885),tensor(6.9623)
1486,tensor(3.8957),tensor(6.9622)
1487,tensor(3.8981),tensor(6.9622)
1488,tensor(3.8874),tensor(6.9620)
1489,tensor(3.8951),tensor(6.9622)
1490,tensor(3.8967),tensor(6.9622)
1491,tensor(3.9070),tensor(6.9622)
1492,tensor(3.8863),tensor(6.9620)
1493,tensor(3.9001),tensor(6.9619)
1494,tensor(3.8963),tensor(6.9618)
1495,tensor(3.8955),tensor(6.9616)
1496,tensor(3.9057),tensor(6.9616)
1497,tensor(3.9078),tensor(6.9617)
1498,tensor(3.8968),tensor(6.9616)
1499,tensor(3.9026),tensor(6.9617)
1500,tensor(3.8979),tensor(6.9618)
1501,tensor(3.9100),tensor(6.9621)
1502,tensor(3.9184),tensor(6.9626)
1503,tensor(3.8990),tensor(6.9629)
1504,tensor(3.8998),tensor(6.9628)
1505,tensor(3.8958),tensor(6.9629)
1506,tensor(3.8952),tensor(6.9629)
1507,tensor(3.9149),tensor(6.9630)
1508,tensor(3.8937),tensor(6.9629)
1509,tensor(3.8976),tensor(6.9628)
1510,tensor(3.9013),tensor(6.9626)
1511,tensor(3.8998),tensor(6.9626)
1512,tensor(3.9051),tensor(6.9627)
1513,tensor(3.9006),tensor(6.9628)
1514,tensor(3.9088),tensor(6.9628)
1515,tensor(3.9075),tensor(6.9629)
1516,tensor(3.8983),tensor(6.9632)
1517,tensor(3.9080),tensor(6.9633)
1518,tensor(3.9163),tensor(6.9635)
1519,tensor(3.9064),tensor(6.9636)
1520,tensor(3.9110),tensor(6.9638)
1521,tensor(3.8966),tensor(6.9637)
1522,tensor(3.9200),tensor(6.9638)
1523,tensor(3.8991),tensor(6.9638)
1524,tensor(3.8983),tensor(6.9637)
1525,tensor(3.9086),tensor(6.9635)
1526,tensor(3.8937),tensor(6.9635)
1527,tensor(3.9121),tensor(6.9639)
1528,tensor(3.8879),tensor(6.9638)
1529,tensor(3.9079),tensor(6.9637)
1530,tensor(3.9154),tensor(6.9639)
1531,tensor(3.8959),tensor(6.9639)
1532,tensor(3.8969),tensor(6.9638)
1533,tensor(3.9037),tensor(6.9637)
1534,tensor(3.8947),tensor(6.9636)
1535,tensor(3.9173),tensor(6.9638)
1536,tensor(3.8966),tensor(6.9638)
1537,tensor(3.8998),tensor(6.9638)
1538,tensor(3.9059),tensor(6.9640)
1539,tensor(3.8996),tensor(6.9639)
1540,tensor(3.8968),tensor(6.9639)
1541,tensor(3.8992),tensor(6.9637)
1542,tensor(3.8948),tensor(6.9635)
1543,tensor(3.8966),tensor(6.9635)
1544,tensor(3.9037),tensor(6.9634)
1545,tensor(3.9084),tensor(6.9636)
1546,tensor(3.9079),tensor(6.9638)
1547,tensor(3.8983),tensor(6.9638)
1548,tensor(3.9075),tensor(6.9638)
1549,tensor(3.9012),tensor(6.9638)
1550,tensor(3.9006),tensor(6.9639)
1551,tensor(3.8940),tensor(6.9638)
1552,tensor(3.9003),tensor(6.9637)
1553,tensor(3.8925),tensor(6.9638)
1554,tensor(3.9091),tensor(6.9639)
1555,tensor(3.8978),tensor(6.9640)
1556,tensor(3.9051),tensor(6.9640)
1557,tensor(3.8882),tensor(6.9638)
1558,tensor(3.9041),tensor(6.9637)
1559,tensor(3.8932),tensor(6.9636)
1560,tensor(3.8863),tensor(6.9635)
1561,tensor(3.9067),tensor(6.9634)
1562,tensor(3.8831),tensor(6.9632)
1563,tensor(3.9154),tensor(6.9633)
1564,tensor(3.8901),tensor(6.9631)
1565,tensor(3.8937),tensor(6.9628)
1566,tensor(3.8981),tensor(6.9626)
1567,tensor(3.9099),tensor(6.9626)
1568,tensor(3.9000),tensor(6.9628)
1569,tensor(3.9031),tensor(6.9627)
1570,tensor(3.9088),tensor(6.9628)
1571,tensor(3.8925),tensor(6.9629)
1572,tensor(3.8988),tensor(6.9630)
1573,tensor(3.8890),tensor(6.9628)
1574,tensor(3.8968),tensor(6.9627)
1575,tensor(3.9155),tensor(6.9631)
1576,tensor(3.9034),tensor(6.9633)
1577,tensor(3.9075),tensor(6.9634)
1578,tensor(3.8968),tensor(6.9635)
1579,tensor(3.8899),tensor(6.9634)
1580,tensor(3.9073),tensor(6.9635)
1581,tensor(3.9099),tensor(6.9636)
1582,tensor(3.9040),tensor(6.9637)
1583,tensor(3.9009),tensor(6.9637)
1584,tensor(3.9115),tensor(6.9638)
1585,tensor(3.9131),tensor(6.9640)
1586,tensor(3.8981),tensor(6.9642)
1587,tensor(3.8886),tensor(6.9640)
1588,tensor(3.8927),tensor(6.9638)
1589,tensor(3.9059),tensor(6.9637)
1590,tensor(3.9006),tensor(6.9636)
1591,tensor(3.8920),tensor(6.9635)
1592,tensor(3.8977),tensor(6.9634)
1593,tensor(3.8955),tensor(6.9634)
1594,tensor(3.8883),tensor(6.9633)
1595,tensor(3.9057),tensor(6.9634)
1596,tensor(3.9080),tensor(6.9634)
1597,tensor(3.9043),tensor(6.9634)
1598,tensor(3.8961),tensor(6.9635)
1599,tensor(3.9096),tensor(6.9635)
1600,tensor(3.8826),tensor(6.9634)
1601,tensor(3.9004),tensor(6.9630)
1602,tensor(3.9107),tensor(6.9633)
1603,tensor(3.8954),tensor(6.9633)
1604,tensor(3.9126),tensor(6.9635)
1605,tensor(3.9012),tensor(6.9635)
1606,tensor(3.9056),tensor(6.9638)
1607,tensor(3.9055),tensor(6.9642)
1608,tensor(3.8919),tensor(6.9643)
1609,tensor(3.8978),tensor(6.9642)
1610,tensor(3.9022),tensor(6.9643)
1611,tensor(3.9014),tensor(6.9641)
1612,tensor(3.9079),tensor(6.9639)
1613,tensor(3.8908),tensor(6.9639)
1614,tensor(3.8961),tensor(6.9638)
1615,tensor(3.8843),tensor(6.9633)
1616,tensor(3.8925),tensor(6.9631)
1617,tensor(3.9106),tensor(6.9634)
1618,tensor(3.8928),tensor(6.9634)
1619,tensor(3.9051),tensor(6.9634)
1620,tensor(3.8838),tensor(6.9632)
1621,tensor(3.8966),tensor(6.9632)
1622,tensor(3.8966),tensor(6.9633)
1623,tensor(3.8907),tensor(6.9632)
1624,tensor(3.8969),tensor(6.9632)
1625,tensor(3.8933),tensor(6.9633)
1626,tensor(3.8957),tensor(6.9632)
1627,tensor(3.9060),tensor(6.9633)
1628,tensor(3.8887),tensor(6.9632)
1629,tensor(3.9027),tensor(6.9633)
1630,tensor(3.9100),tensor(6.9637)
1631,tensor(3.9029),tensor(6.9637)
1632,tensor(3.8994),tensor(6.9637)
1633,tensor(3.9076),tensor(6.9638)
1634,tensor(3.8969),tensor(6.9639)
1635,tensor(3.8959),tensor(6.9637)
1636,tensor(3.8995),tensor(6.9636)
1637,tensor(3.8999),tensor(6.9635)
1638,tensor(3.9122),tensor(6.9639)
1639,tensor(3.8908),tensor(6.9641)
1640,tensor(3.8983),tensor(6.9641)
1641,tensor(3.8962),tensor(6.9638)
1642,tensor(3.9106),tensor(6.9640)
1643,tensor(3.9031),tensor(6.9641)
1644,tensor(3.9067),tensor(6.9642)
1645,tensor(3.9114),tensor(6.9644)
1646,tensor(3.9044),tensor(6.9643)
1647,tensor(3.8949),tensor(6.9644)
1648,tensor(3.9078),tensor(6.9643)
1649,tensor(3.9176),tensor(6.9648)
1650,tensor(3.8945),tensor(6.9648)
1651,tensor(3.8955),tensor(6.9642)
1652,tensor(3.9024),tensor(6.9642)
1653,tensor(3.9111),tensor(6.9642)
1654,tensor(3.8995),tensor(6.9643)
1655,tensor(3.8971),tensor(6.9643)
1656,tensor(3.9006),tensor(6.9644)
1657,tensor(3.8981),tensor(6.9643)
1658,tensor(3.8942),tensor(6.9643)
1659,tensor(3.8982),tensor(6.9642)
1660,tensor(3.9070),tensor(6.9643)
1661,tensor(3.9065),tensor(6.9644)
1662,tensor(3.8978),tensor(6.9642)
1663,tensor(3.8935),tensor(6.9641)
1664,tensor(3.9046),tensor(6.9642)
1665,tensor(3.9078),tensor(6.9642)
1666,tensor(3.9006),tensor(6.9644)
1667,tensor(3.9078),tensor(6.9644)
1668,tensor(3.8942),tensor(6.9643)
1669,tensor(3.8922),tensor(6.9642)
1670,tensor(3.8997),tensor(6.9640)
1671,tensor(3.8965),tensor(6.9639)
1672,tensor(3.8833),tensor(6.9637)
1673,tensor(3.9058),tensor(6.9636)
1674,tensor(3.9029),tensor(6.9637)
1675,tensor(3.8991),tensor(6.9636)
1676,tensor(3.9106),tensor(6.9638)
1677,tensor(3.9012),tensor(6.9640)
1678,tensor(3.9044),tensor(6.9641)
1679,tensor(3.9051),tensor(6.9642)
1680,tensor(3.9131),tensor(6.9646)
1681,tensor(3.9093),tensor(6.9650)
1682,tensor(3.9127),tensor(6.9652)
1683,tensor(3.9007),tensor(6.9652)
1684,tensor(3.9126),tensor(6.9652)
1685,tensor(3.9005),tensor(6.9655)
1686,tensor(3.9003),tensor(6.9656)
1687,tensor(3.8937),tensor(6.9657)
1688,tensor(3.8906),tensor(6.9655)
1689,tensor(3.8905),tensor(6.9653)
1690,tensor(3.9109),tensor(6.9652)
1691,tensor(3.9069),tensor(6.9652)
1692,tensor(3.8984),tensor(6.9650)
1693,tensor(3.9012),tensor(6.9650)
1694,tensor(3.9028),tensor(6.9648)
1695,tensor(3.8958),tensor(6.9647)
1696,tensor(3.8958),tensor(6.9644)
1697,tensor(3.9043),tensor(6.9641)
1698,tensor(3.8824),tensor(6.9639)
1699,tensor(3.8869),tensor(6.9634)
1700,tensor(3.8915),tensor(6.9631)
1701,tensor(3.8971),tensor(6.9630)
1702,tensor(3.9136),tensor(6.9634)
1703,tensor(3.9092),tensor(6.9636)
1704,tensor(3.9064),tensor(6.9639)
1705,tensor(3.9111),tensor(6.9644)
1706,tensor(3.9002),tensor(6.9647)
1707,tensor(3.9083),tensor(6.9651)
1708,tensor(3.9066),tensor(6.9655)
1709,tensor(3.9029),tensor(6.9657)
1710,tensor(3.8899),tensor(6.9657)
1711,tensor(3.8909),tensor(6.9653)
1712,tensor(3.9023),tensor(6.9652)
1713,tensor(3.8866),tensor(6.9651)
1714,tensor(3.8912),tensor(6.9647)
1715,tensor(3.9057),tensor(6.9644)
1716,tensor(3.8986),tensor(6.9645)
1717,tensor(3.9130),tensor(6.9646)
1718,tensor(3.9065),tensor(6.9651)
1719,tensor(3.8946),tensor(6.9654)
1720,tensor(3.9002),tensor(6.9656)
1721,tensor(3.9089),tensor(6.9656)
1722,tensor(3.9044),tensor(6.9658)
1723,tensor(3.9137),tensor(6.9660)
1724,tensor(3.9060),tensor(6.9661)
1725,tensor(3.8926),tensor(6.9663)
1726,tensor(3.9021),tensor(6.9663)
1727,tensor(3.8917),tensor(6.9661)
1728,tensor(3.8833),tensor(6.9658)
1729,tensor(3.9096),tensor(6.9658)
1730,tensor(3.8813),tensor(6.9654)
1731,tensor(3.9012),tensor(6.9650)
1732,tensor(3.8940),tensor(6.9649)
1733,tensor(3.8917),tensor(6.9650)
1734,tensor(3.9071),tensor(6.9651)
1735,tensor(3.8937),tensor(6.9650)
1736,tensor(3.8992),tensor(6.9649)
1737,tensor(3.8934),tensor(6.9648)
1738,tensor(3.9087),tensor(6.9649)
1739,tensor(3.9051),tensor(6.9653)
1740,tensor(3.9035),tensor(6.9657)
1741,tensor(3.8784),tensor(6.9656)
1742,tensor(3.9112),tensor(6.9657)
1743,tensor(3.9000),tensor(6.9658)
1744,tensor(3.9073),tensor(6.9656)
1745,tensor(3.8984),tensor(6.9655)
1746,tensor(3.9003),tensor(6.9654)
1747,tensor(3.8883),tensor(6.9653)
1748,tensor(3.8892),tensor(6.9652)
1749,tensor(3.8898),tensor(6.9648)
1750,tensor(3.9063),tensor(6.9648)
1751,tensor(3.8865),tensor(6.9649)
1752,tensor(3.8963),tensor(6.9647)
1753,tensor(3.9048),tensor(6.9647)
1754,tensor(3.8966),tensor(6.9646)
1755,tensor(3.8961),tensor(6.9644)
1756,tensor(3.8805),tensor(6.9641)
1757,tensor(3.9024),tensor(6.9640)
1758,tensor(3.9004),tensor(6.9640)
1759,tensor(3.8988),tensor(6.9640)
1760,tensor(3.8964),tensor(6.9639)
1761,tensor(3.9018),tensor(6.9640)
1762,tensor(3.9014),tensor(6.9639)
1763,tensor(3.8972),tensor(6.9640)
1764,tensor(3.8962),tensor(6.9639)
1765,tensor(3.9077),tensor(6.9640)
1766,tensor(3.8949),tensor(6.9639)
1767,tensor(3.9053),tensor(6.9640)
1768,tensor(3.9098),tensor(6.9640)
1769,tensor(3.8965),tensor(6.9641)
1770,tensor(3.9104),tensor(6.9643)
1771,tensor(3.8962),tensor(6.9643)
1772,tensor(3.9050),tensor(6.9644)
1773,tensor(3.8869),tensor(6.9646)
1774,tensor(3.8966),tensor(6.9647)
1775,tensor(3.8970),tensor(6.9643)
1776,tensor(3.9014),tensor(6.9642)
1777,tensor(3.8975),tensor(6.9641)
1778,tensor(3.8892),tensor(6.9641)
1779,tensor(3.8969),tensor(6.9643)
1780,tensor(3.8999),tensor(6.9644)
1781,tensor(3.8818),tensor(6.9640)
1782,tensor(3.8903),tensor(6.9639)
1783,tensor(3.9112),tensor(6.9641)
1784,tensor(3.9069),tensor(6.9642)
1785,tensor(3.8839),tensor(6.9641)
1786,tensor(3.8984),tensor(6.9641)
1787,tensor(3.9079),tensor(6.9644)
1788,tensor(3.8982),tensor(6.9645)
1789,tensor(3.8940),tensor(6.9643)
1790,tensor(3.9063),tensor(6.9644)
1791,tensor(3.8940),tensor(6.9645)
1792,tensor(3.9059),tensor(6.9645)
1793,tensor(3.8966),tensor(6.9646)
1794,tensor(3.8952),tensor(6.9648)
1795,tensor(3.9114),tensor(6.9649)
1796,tensor(3.9092),tensor(6.9652)
1797,tensor(3.8896),tensor(6.9652)
1798,tensor(3.9113),tensor(6.9654)
1799,tensor(3.8852),tensor(6.9651)
1800,tensor(3.9024),tensor(6.9651)
1801,tensor(3.8952),tensor(6.9649)
1802,tensor(3.9051),tensor(6.9649)
1803,tensor(3.8975),tensor(6.9651)
1804,tensor(3.8959),tensor(6.9650)
1805,tensor(3.8985),tensor(6.9651)
1806,tensor(3.9022),tensor(6.9650)
1807,tensor(3.9014),tensor(6.9652)
1808,tensor(3.9022),tensor(6.9651)
1809,tensor(3.9020),tensor(6.9651)
1810,tensor(3.8949),tensor(6.9650)
1811,tensor(3.8936),tensor(6.9647)
1812,tensor(3.8839),tensor(6.9642)
1813,tensor(3.9007),tensor(6.9641)
1814,tensor(3.8916),tensor(6.9641)
1815,tensor(3.8999),tensor(6.9639)
1816,tensor(3.8982),tensor(6.9640)
1817,tensor(3.8989),tensor(6.9639)
1818,tensor(3.8888),tensor(6.9641)
1819,tensor(3.8831),tensor(6.9640)
1820,tensor(3.8913),tensor(6.9639)
1821,tensor(3.9054),tensor(6.9641)
1822,tensor(3.8940),tensor(6.9641)
1823,tensor(3.8907),tensor(6.9639)
1824,tensor(3.8953),tensor(6.9640)
1825,tensor(3.9070),tensor(6.9643)
1826,tensor(3.9126),tensor(6.9646)
1827,tensor(3.8887),tensor(6.9647)
1828,tensor(3.8994),tensor(6.9645)
1829,tensor(3.9056),tensor(6.9648)
1830,tensor(3.8946),tensor(6.9652)
1831,tensor(3.8953),tensor(6.9651)
1832,tensor(3.9068),tensor(6.9653)
1833,tensor(3.9046),tensor(6.9656)
1834,tensor(3.9036),tensor(6.9658)
1835,tensor(3.8973),tensor(6.9659)
1836,tensor(3.8913),tensor(6.9655)
1837,tensor(3.9040),tensor(6.9655)
1838,tensor(3.8664),tensor(6.9652)
1839,tensor(3.9009),tensor(6.9649)
1840,tensor(3.8961),tensor(6.9650)
1841,tensor(3.8920),tensor(6.9649)
1842,tensor(3.8890),tensor(6.9647)
1843,tensor(3.9001),tensor(6.9647)
1844,tensor(3.9097),tensor(6.9645)
1845,tensor(3.9033),tensor(6.9646)
1846,tensor(3.8950),tensor(6.9649)
1847,tensor(3.9030),tensor(6.9650)
1848,tensor(3.8908),tensor(6.9650)
1849,tensor(3.8984),tensor(6.9649)
1850,tensor(3.8945),tensor(6.9649)
1851,tensor(3.8929),tensor(6.9649)
1852,tensor(3.8926),tensor(6.9648)
1853,tensor(3.8881),tensor(6.9645)
1854,tensor(3.8959),tensor(6.9644)
1855,tensor(3.8975),tensor(6.9644)
1856,tensor(3.9087),tensor(6.9647)
1857,tensor(3.8854),tensor(6.9646)
1858,tensor(3.9037),tensor(6.9646)
1859,tensor(3.8920),tensor(6.9646)
1860,tensor(3.8897),tensor(6.9642)
1861,tensor(3.8862),tensor(6.9639)
1862,tensor(3.8969),tensor(6.9638)
1863,tensor(3.9122),tensor(6.9639)
1864,tensor(3.8881),tensor(6.9642)
1865,tensor(3.9071),tensor(6.9644)
1866,tensor(3.8968),tensor(6.9647)
1867,tensor(3.8839),tensor(6.9644)
1868,tensor(3.9106),tensor(6.9645)
1869,tensor(3.8958),tensor(6.9646)
1870,tensor(3.8911),tensor(6.9645)
1871,tensor(3.8946),tensor(6.9645)
1872,tensor(3.8957),tensor(6.9646)
1873,tensor(3.9000),tensor(6.9647)
1874,tensor(3.9152),tensor(6.9650)
1875,tensor(3.8977),tensor(6.9652)
1876,tensor(3.8935),tensor(6.9650)
1877,tensor(3.8975),tensor(6.9650)
1878,tensor(3.8872),tensor(6.9648)
1879,tensor(3.9122),tensor(6.9649)
1880,tensor(3.9035),tensor(6.9650)
1881,tensor(3.8928),tensor(6.9650)
1882,tensor(3.9013),tensor(6.9651)
1883,tensor(3.8998),tensor(6.9647)
1884,tensor(3.8887),tensor(6.9643)
1885,tensor(3.8918),tensor(6.9641)
1886,tensor(3.8948),tensor(6.9643)
1887,tensor(3.9066),tensor(6.9645)
1888,tensor(3.9090),tensor(6.9647)
1889,tensor(3.8960),tensor(6.9651)
1890,tensor(3.8775),tensor(6.9647)
1891,tensor(3.8861),tensor(6.9643)
1892,tensor(3.8951),tensor(6.9644)
1893,tensor(3.8805),tensor(6.9642)
1894,tensor(3.8784),tensor(6.9639)
1895,tensor(3.8918),tensor(6.9638)
1896,tensor(3.8905),tensor(6.9639)
1897,tensor(3.8921),tensor(6.9639)
1898,tensor(3.8941),tensor(6.9640)
1899,tensor(3.9033),tensor(6.9640)
1900,tensor(3.8926),tensor(6.9641)
1901,tensor(3.8840),tensor(6.9639)
1902,tensor(3.8862),tensor(6.9636)
1903,tensor(3.9047),tensor(6.9641)
1904,tensor(3.8980),tensor(6.9643)
1905,tensor(3.9010),tensor(6.9644)
1906,tensor(3.8986),tensor(6.9645)
1907,tensor(3.9016),tensor(6.9645)
1908,tensor(3.8902),tensor(6.9644)
1909,tensor(3.8954),tensor(6.9642)
1910,tensor(3.8843),tensor(6.9639)
1911,tensor(3.9041),tensor(6.9638)
1912,tensor(3.8918),tensor(6.9638)
1913,tensor(3.9059),tensor(6.9641)
1914,tensor(3.8750),tensor(6.9639)
1915,tensor(3.8988),tensor(6.9639)
1916,tensor(3.8854),tensor(6.9637)
1917,tensor(3.8669),tensor(6.9634)
1918,tensor(3.8943),tensor(6.9634)
1919,tensor(3.8787),tensor(6.9633)
1920,tensor(3.9034),tensor(6.9634)
1921,tensor(3.8958),tensor(6.9635)
1922,tensor(3.9079),tensor(6.9639)
1923,tensor(3.9096),tensor(6.9642)
1924,tensor(3.8988),tensor(6.9643)
1925,tensor(3.8903),tensor(6.9642)
1926,tensor(3.8927),tensor(6.9641)
1927,tensor(3.8893),tensor(6.9643)
1928,tensor(3.8957),tensor(6.9642)
1929,tensor(3.8906),tensor(6.9642)
1930,tensor(3.8911),tensor(6.9643)
1931,tensor(3.8953),tensor(6.9644)
1932,tensor(3.8926),tensor(6.9645)
1933,tensor(3.9146),tensor(6.9647)
1934,tensor(3.9103),tensor(6.9649)
1935,tensor(3.8977),tensor(6.9649)
1936,tensor(3.8830),tensor(6.9647)
1937,tensor(3.8940),tensor(6.9645)
1938,tensor(3.8856),tensor(6.9643)
1939,tensor(3.8937),tensor(6.9641)
1940,tensor(3.9014),tensor(6.9644)
1941,tensor(3.9026),tensor(6.9645)
1942,tensor(3.8760),tensor(6.9643)
1943,tensor(3.8928),tensor(6.9640)
1944,tensor(3.9013),tensor(6.9640)
1945,tensor(3.9001),tensor(6.9642)
1946,tensor(3.9042),tensor(6.9644)
1947,tensor(3.9006),tensor(6.9647)
1948,tensor(3.9053),tensor(6.9649)
1949,tensor(3.9002),tensor(6.9652)
1950,tensor(3.8962),tensor(6.9652)
1951,tensor(3.8875),tensor(6.9652)
1952,tensor(3.8961),tensor(6.9653)
