,train,test
1316,tensor(3.9049),tensor(6.8923)
1317,tensor(3.8967),tensor(6.8923)
1318,tensor(3.9040),tensor(6.8923)
1319,tensor(3.8922),tensor(6.8923)
1320,tensor(3.8952),tensor(6.8922)
1321,tensor(3.9100),tensor(6.8922)
1322,tensor(3.9208),tensor(6.8922)
1323,tensor(3.9068),tensor(6.8923)
1324,tensor(3.8947),tensor(6.8922)
1325,tensor(3.8909),tensor(6.8922)
1326,tensor(3.8940),tensor(6.8922)
1327,tensor(3.8967),tensor(6.8923)
1328,tensor(3.9004),tensor(6.8923)
1329,tensor(3.9027),tensor(6.8923)
1330,tensor(3.8986),tensor(6.8923)
1331,tensor(3.8933),tensor(6.8923)
1332,tensor(3.9212),tensor(6.8924)
1333,tensor(3.8817),tensor(6.8923)
1334,tensor(3.9103),tensor(6.8923)
1335,tensor(3.8841),tensor(6.8922)
1336,tensor(3.9059),tensor(6.8922)
1337,tensor(3.9076),tensor(6.8922)
1338,tensor(3.8974),tensor(6.8922)
1339,tensor(3.8995),tensor(6.8922)
1340,tensor(3.8986),tensor(6.8922)
1341,tensor(3.9024),tensor(6.8921)
1342,tensor(3.9144),tensor(6.8921)
1343,tensor(3.8887),tensor(6.8922)
1344,tensor(3.8954),tensor(6.8921)
1345,tensor(3.8806),tensor(6.8920)
1346,tensor(3.9026),tensor(6.8920)
1347,tensor(3.9040),tensor(6.8920)
1348,tensor(3.9029),tensor(6.8920)
1349,tensor(3.9087),tensor(6.8920)
1350,tensor(3.8855),tensor(6.8920)
1351,tensor(3.9043),tensor(6.8919)
1352,tensor(3.9088),tensor(6.8919)
1353,tensor(3.8899),tensor(6.8919)
1354,tensor(3.9044),tensor(6.8919)
1355,tensor(3.8993),tensor(6.8918)
1356,tensor(3.8937),tensor(6.8918)
1357,tensor(3.9052),tensor(6.8919)
1358,tensor(3.8945),tensor(6.8918)
1359,tensor(3.9014),tensor(6.8919)
1360,tensor(3.9018),tensor(6.8918)
1361,tensor(3.8888),tensor(6.8918)
1362,tensor(3.9046),tensor(6.8917)
1363,tensor(3.9028),tensor(6.8917)
1364,tensor(3.9097),tensor(6.8917)
1365,tensor(3.8930),tensor(6.8917)
1366,tensor(3.9026),tensor(6.8917)
1367,tensor(3.8946),tensor(6.8917)
1368,tensor(3.8935),tensor(6.8917)
1369,tensor(3.9092),tensor(6.8917)
1370,tensor(3.9132),tensor(6.8917)
1371,tensor(3.8974),tensor(6.8917)
1372,tensor(3.8918),tensor(6.8918)
1373,tensor(3.9149),tensor(6.8918)
1374,tensor(3.8979),tensor(6.8919)
1375,tensor(3.8989),tensor(6.8919)
1376,tensor(3.9017),tensor(6.8919)
1377,tensor(3.9005),tensor(6.8919)
1378,tensor(3.8978),tensor(6.8919)
1379,tensor(3.8877),tensor(6.8919)
1380,tensor(3.8982),tensor(6.8919)
1381,tensor(3.9064),tensor(6.8919)
1382,tensor(3.8977),tensor(6.8918)
1383,tensor(3.8901),tensor(6.8918)
1384,tensor(3.9006),tensor(6.8918)
1385,tensor(3.8997),tensor(6.8918)
1386,tensor(3.8991),tensor(6.8919)
1387,tensor(3.8981),tensor(6.8919)
1388,tensor(3.8949),tensor(6.8919)
1389,tensor(3.8970),tensor(6.8919)
1390,tensor(3.8980),tensor(6.8919)
1391,tensor(3.9073),tensor(6.8918)
1392,tensor(3.8889),tensor(6.8918)
1393,tensor(3.8964),tensor(6.8918)
1394,tensor(3.9067),tensor(6.8918)
1395,tensor(3.8922),tensor(6.8918)
1396,tensor(3.9050),tensor(6.8917)
1397,tensor(3.8943),tensor(6.8917)
1398,tensor(3.9044),tensor(6.8917)
1399,tensor(3.9011),tensor(6.8917)
1400,tensor(3.8968),tensor(6.8917)
1401,tensor(3.9006),tensor(6.8917)
1402,tensor(3.8959),tensor(6.8918)
1403,tensor(3.9067),tensor(6.8919)
1404,tensor(3.8844),tensor(6.8919)
1405,tensor(3.9040),tensor(6.8919)
1406,tensor(3.9039),tensor(6.8919)
1407,tensor(3.8841),tensor(6.8919)
1408,tensor(3.8888),tensor(6.8918)
1409,tensor(3.9033),tensor(6.8918)
1410,tensor(3.8917),tensor(6.8918)
1411,tensor(3.8954),tensor(6.8918)
1412,tensor(3.9074),tensor(6.8919)
1413,tensor(3.8930),tensor(6.8919)
1414,tensor(3.8833),tensor(6.8918)
1415,tensor(3.8878),tensor(6.8918)
1416,tensor(3.9029),tensor(6.8919)
1417,tensor(3.8837),tensor(6.8918)
1418,tensor(3.9055),tensor(6.8918)
1419,tensor(3.8856),tensor(6.8918)
1420,tensor(3.8958),tensor(6.8918)
1421,tensor(3.9024),tensor(6.8919)
1422,tensor(3.8996),tensor(6.8920)
1423,tensor(3.9015),tensor(6.8920)
1424,tensor(3.9070),tensor(6.8921)
1425,tensor(3.8877),tensor(6.8921)
1426,tensor(3.8918),tensor(6.8920)
1427,tensor(3.9011),tensor(6.8921)
1428,tensor(3.8988),tensor(6.8920)
1429,tensor(3.8856),tensor(6.8921)
1430,tensor(3.8963),tensor(6.8921)
1431,tensor(3.8960),tensor(6.8921)
1432,tensor(3.8977),tensor(6.8921)
1433,tensor(3.9167),tensor(6.8921)
1434,tensor(3.9080),tensor(6.8921)
1435,tensor(3.8991),tensor(6.8920)
1436,tensor(3.8976),tensor(6.8920)
1437,tensor(3.8898),tensor(6.8919)
1438,tensor(3.9010),tensor(6.8920)
1439,tensor(3.8923),tensor(6.8920)
1440,tensor(3.8863),tensor(6.8920)
1441,tensor(3.9152),tensor(6.8920)
1442,tensor(3.8965),tensor(6.8920)
1443,tensor(3.8834),tensor(6.8919)
1444,tensor(3.9090),tensor(6.8919)
1445,tensor(3.9089),tensor(6.8919)
1446,tensor(3.8929),tensor(6.8920)
1447,tensor(3.9047),tensor(6.8920)
1448,tensor(3.8929),tensor(6.8920)
1449,tensor(3.8828),tensor(6.8920)
1450,tensor(3.8855),tensor(6.8920)
1451,tensor(3.9050),tensor(6.8919)
1452,tensor(3.9062),tensor(6.8919)
1453,tensor(3.9040),tensor(6.8919)
1454,tensor(3.8925),tensor(6.8919)
1455,tensor(3.9047),tensor(6.8919)
1456,tensor(3.9022),tensor(6.8919)
1457,tensor(3.8829),tensor(6.8919)
1458,tensor(3.8919),tensor(6.8918)
1459,tensor(3.9139),tensor(6.8917)
1460,tensor(3.8922),tensor(6.8917)
1461,tensor(3.9043),tensor(6.8917)
1462,tensor(3.9015),tensor(6.8916)
1463,tensor(3.8974),tensor(6.8916)
1464,tensor(3.8969),tensor(6.8917)
1465,tensor(3.9024),tensor(6.8917)
1466,tensor(3.9077),tensor(6.8917)
1467,tensor(3.8902),tensor(6.8917)
1468,tensor(3.8912),tensor(6.8917)
1469,tensor(3.8984),tensor(6.8917)
1470,tensor(3.9170),tensor(6.8918)
1471,tensor(3.8934),tensor(6.8918)
1472,tensor(3.9106),tensor(6.8918)
1473,tensor(3.9029),tensor(6.8918)
1474,tensor(3.9016),tensor(6.8918)
1475,tensor(3.8919),tensor(6.8918)
1476,tensor(3.8943),tensor(6.8919)
1477,tensor(3.9031),tensor(6.8919)
1478,tensor(3.9020),tensor(6.8919)
1479,tensor(3.9072),tensor(6.8919)
1480,tensor(3.9143),tensor(6.8919)
1481,tensor(3.9147),tensor(6.8920)
1482,tensor(3.8974),tensor(6.8921)
1483,tensor(3.9005),tensor(6.8920)
1484,tensor(3.9031),tensor(6.8920)
1485,tensor(3.8944),tensor(6.8920)
1486,tensor(3.8982),tensor(6.8919)
1487,tensor(3.9038),tensor(6.8918)
1488,tensor(3.8905),tensor(6.8917)
1489,tensor(3.9150),tensor(6.8917)
1490,tensor(3.9156),tensor(6.8917)
1491,tensor(3.9052),tensor(6.8917)
1492,tensor(3.8871),tensor(6.8916)
1493,tensor(3.9043),tensor(6.8916)
1494,tensor(3.9107),tensor(6.8916)
1495,tensor(3.8852),tensor(6.8915)
1496,tensor(3.8945),tensor(6.8915)
1497,tensor(3.8905),tensor(6.8915)
1498,tensor(3.8961),tensor(6.8916)
1499,tensor(3.8953),tensor(6.8915)
1500,tensor(3.8840),tensor(6.8915)
1501,tensor(3.8967),tensor(6.8914)
1502,tensor(3.8976),tensor(6.8914)
1503,tensor(3.8903),tensor(6.8914)
1504,tensor(3.8859),tensor(6.8914)
1505,tensor(3.9067),tensor(6.8915)
1506,tensor(3.9042),tensor(6.8916)
1507,tensor(3.8949),tensor(6.8916)
1508,tensor(3.8991),tensor(6.8916)
1509,tensor(3.8889),tensor(6.8916)
1510,tensor(3.9081),tensor(6.8916)
1511,tensor(3.8985),tensor(6.8916)
1512,tensor(3.9006),tensor(6.8916)
1513,tensor(3.9053),tensor(6.8917)
1514,tensor(3.8937),tensor(6.8916)
1515,tensor(3.8994),tensor(6.8916)
1516,tensor(3.8941),tensor(6.8916)
1517,tensor(3.8970),tensor(6.8917)
1518,tensor(3.8902),tensor(6.8916)
1519,tensor(3.9123),tensor(6.8917)
1520,tensor(3.8999),tensor(6.8917)
1521,tensor(3.9002),tensor(6.8916)
1522,tensor(3.8947),tensor(6.8916)
1523,tensor(3.9107),tensor(6.8916)
1524,tensor(3.8881),tensor(6.8916)
1525,tensor(3.8979),tensor(6.8916)
1526,tensor(3.8848),tensor(6.8916)
1527,tensor(3.8933),tensor(6.8915)
1528,tensor(3.8878),tensor(6.8915)
1529,tensor(3.8906),tensor(6.8915)
1530,tensor(3.8827),tensor(6.8915)
1531,tensor(3.9071),tensor(6.8916)
1532,tensor(3.8891),tensor(6.8916)
1533,tensor(3.9039),tensor(6.8916)
1534,tensor(3.8860),tensor(6.8915)
1535,tensor(3.8793),tensor(6.8915)
1536,tensor(3.8799),tensor(6.8916)
1537,tensor(3.8947),tensor(6.8915)
1538,tensor(3.9014),tensor(6.8915)
1539,tensor(3.9024),tensor(6.8915)
1540,tensor(3.8934),tensor(6.8915)
1541,tensor(3.8954),tensor(6.8915)
1542,tensor(3.8906),tensor(6.8915)
1543,tensor(3.9039),tensor(6.8915)
1544,tensor(3.9023),tensor(6.8915)
1545,tensor(3.8846),tensor(6.8914)
1546,tensor(3.8944),tensor(6.8914)
1547,tensor(3.8854),tensor(6.8913)
1548,tensor(3.8904),tensor(6.8913)
1549,tensor(3.8972),tensor(6.8912)
1550,tensor(3.9042),tensor(6.8912)
1551,tensor(3.9060),tensor(6.8913)
1552,tensor(3.9066),tensor(6.8913)
1553,tensor(3.8991),tensor(6.8914)
1554,tensor(3.8916),tensor(6.8913)
1555,tensor(3.8806),tensor(6.8914)
1556,tensor(3.8984),tensor(6.8914)
1557,tensor(3.8902),tensor(6.8913)
1558,tensor(3.9024),tensor(6.8913)
1559,tensor(3.8978),tensor(6.8914)
1560,tensor(3.8953),tensor(6.8915)
1561,tensor(3.8847),tensor(6.8915)
1562,tensor(3.8851),tensor(6.8915)
1563,tensor(3.9019),tensor(6.8915)
1564,tensor(3.8980),tensor(6.8914)
1565,tensor(3.9030),tensor(6.8914)
1566,tensor(3.8999),tensor(6.8914)
1567,tensor(3.8881),tensor(6.8914)
1568,tensor(3.8949),tensor(6.8914)
1569,tensor(3.9035),tensor(6.8915)
1570,tensor(3.9094),tensor(6.8915)
1571,tensor(3.8963),tensor(6.8914)
1572,tensor(3.9026),tensor(6.8914)
1573,tensor(3.8879),tensor(6.8914)
1574,tensor(3.9016),tensor(6.8914)
1575,tensor(3.9072),tensor(6.8914)
1576,tensor(3.9087),tensor(6.8915)
1577,tensor(3.8949),tensor(6.8915)
1578,tensor(3.8976),tensor(6.8915)
1579,tensor(3.8971),tensor(6.8915)
1580,tensor(3.8926),tensor(6.8916)
1581,tensor(3.8893),tensor(6.8916)
1582,tensor(3.9046),tensor(6.8916)
1583,tensor(3.8865),tensor(6.8916)
1584,tensor(3.8840),tensor(6.8916)
1585,tensor(3.8930),tensor(6.8916)
1586,tensor(3.9130),tensor(6.8917)
1587,tensor(3.9022),tensor(6.8918)
1588,tensor(3.8949),tensor(6.8918)
1589,tensor(3.8955),tensor(6.8918)
1590,tensor(3.8848),tensor(6.8917)
1591,tensor(3.8934),tensor(6.8917)
1592,tensor(3.8996),tensor(6.8917)
1593,tensor(3.8940),tensor(6.8918)
1594,tensor(3.8877),tensor(6.8918)
1595,tensor(3.8954),tensor(6.8918)
1596,tensor(3.8877),tensor(6.8920)
1597,tensor(3.8883),tensor(6.8921)
1598,tensor(3.8839),tensor(6.8921)
1599,tensor(3.8924),tensor(6.8921)
1600,tensor(3.8893),tensor(6.8921)
1601,tensor(3.9025),tensor(6.8921)
1602,tensor(3.8919),tensor(6.8922)
1603,tensor(3.8961),tensor(6.8922)
1604,tensor(3.9058),tensor(6.8923)
1605,tensor(3.9054),tensor(6.8923)
1606,tensor(3.8936),tensor(6.8923)
1607,tensor(3.8890),tensor(6.8922)
1608,tensor(3.8858),tensor(6.8922)
1609,tensor(3.8999),tensor(6.8921)
1610,tensor(3.8948),tensor(6.8921)
1611,tensor(3.8784),tensor(6.8921)
1612,tensor(3.9123),tensor(6.8921)
1613,tensor(3.8970),tensor(6.8922)
1614,tensor(3.8997),tensor(6.8922)
1615,tensor(3.9057),tensor(6.8922)
1616,tensor(3.9001),tensor(6.8922)
1617,tensor(3.9053),tensor(6.8922)
1618,tensor(3.8911),tensor(6.8923)
1619,tensor(3.9016),tensor(6.8923)
1620,tensor(3.8892),tensor(6.8923)
1621,tensor(3.9061),tensor(6.8923)
1622,tensor(3.8853),tensor(6.8923)
1623,tensor(3.8951),tensor(6.8923)
1624,tensor(3.8949),tensor(6.8923)
1625,tensor(3.9041),tensor(6.8923)
1626,tensor(3.8883),tensor(6.8923)
1627,tensor(3.9054),tensor(6.8923)
1628,tensor(3.9027),tensor(6.8923)
1629,tensor(3.8968),tensor(6.8922)
1630,tensor(3.9043),tensor(6.8922)
1631,tensor(3.9026),tensor(6.8922)
1632,tensor(3.9002),tensor(6.8923)
1633,tensor(3.8849),tensor(6.8922)
1634,tensor(3.8897),tensor(6.8921)
1635,tensor(3.8962),tensor(6.8921)
1636,tensor(3.8850),tensor(6.8921)
1637,tensor(3.9036),tensor(6.8922)
1638,tensor(3.8863),tensor(6.8922)
1639,tensor(3.9033),tensor(6.8922)
1640,tensor(3.8768),tensor(6.8922)
1641,tensor(3.8897),tensor(6.8921)
1642,tensor(3.8958),tensor(6.8921)
1643,tensor(3.9047),tensor(6.8921)
1644,tensor(3.9073),tensor(6.8921)
1645,tensor(3.8992),tensor(6.8921)
1646,tensor(3.8950),tensor(6.8921)
1647,tensor(3.8943),tensor(6.8922)
1648,tensor(3.9051),tensor(6.8921)
1649,tensor(3.8874),tensor(6.8921)
1650,tensor(3.9031),tensor(6.8921)
1651,tensor(3.9089),tensor(6.8921)
1652,tensor(3.9027),tensor(6.8921)
1653,tensor(3.8905),tensor(6.8921)
1654,tensor(3.8947),tensor(6.8922)
1655,tensor(3.8978),tensor(6.8922)
1656,tensor(3.9080),tensor(6.8922)
1657,tensor(3.9013),tensor(6.8922)
1658,tensor(3.8919),tensor(6.8922)
1659,tensor(3.9079),tensor(6.8922)
1660,tensor(3.9016),tensor(6.8921)
1661,tensor(3.9047),tensor(6.8921)
1662,tensor(3.8885),tensor(6.8920)
1663,tensor(3.8922),tensor(6.8920)
1664,tensor(3.9090),tensor(6.8920)
1665,tensor(3.9033),tensor(6.8921)
1666,tensor(3.9062),tensor(6.8921)
1667,tensor(3.8941),tensor(6.8922)
1668,tensor(3.8851),tensor(6.8922)
1669,tensor(3.9018),tensor(6.8921)
1670,tensor(3.8982),tensor(6.8921)
1671,tensor(3.9075),tensor(6.8921)
1672,tensor(3.8942),tensor(6.8922)
1673,tensor(3.8988),tensor(6.8922)
1674,tensor(3.9013),tensor(6.8922)
1675,tensor(3.9016),tensor(6.8923)
1676,tensor(3.8971),tensor(6.8923)
1677,tensor(3.8717),tensor(6.8923)
1678,tensor(3.8931),tensor(6.8922)
1679,tensor(3.8976),tensor(6.8921)
1680,tensor(3.8865),tensor(6.8921)
1681,tensor(3.8887),tensor(6.8921)
1682,tensor(3.9016),tensor(6.8920)
1683,tensor(3.8879),tensor(6.8921)
1684,tensor(3.8792),tensor(6.8920)
1685,tensor(3.8812),tensor(6.8919)
1686,tensor(3.8895),tensor(6.8918)
1687,tensor(3.9011),tensor(6.8918)
1688,tensor(3.8993),tensor(6.8918)
1689,tensor(3.8995),tensor(6.8919)
1690,tensor(3.8947),tensor(6.8919)
1691,tensor(3.8915),tensor(6.8919)
1692,tensor(3.8979),tensor(6.8920)
1693,tensor(3.9003),tensor(6.8920)
1694,tensor(3.8927),tensor(6.8920)
1695,tensor(3.8856),tensor(6.8920)
1696,tensor(3.8975),tensor(6.8920)
1697,tensor(3.8883),tensor(6.8920)
1698,tensor(3.9096),tensor(6.8920)
1699,tensor(3.8978),tensor(6.8919)
1700,tensor(3.8955),tensor(6.8919)
1701,tensor(3.8958),tensor(6.8919)
1702,tensor(3.8926),tensor(6.8919)
1703,tensor(3.8980),tensor(6.8919)
1704,tensor(3.9038),tensor(6.8918)
1705,tensor(3.9055),tensor(6.8919)
1706,tensor(3.9102),tensor(6.8919)
1707,tensor(3.8932),tensor(6.8919)
1708,tensor(3.8783),tensor(6.8919)
1709,tensor(3.8915),tensor(6.8918)
1710,tensor(3.8992),tensor(6.8918)
1711,tensor(3.8933),tensor(6.8918)
1712,tensor(3.9086),tensor(6.8919)
1713,tensor(3.8907),tensor(6.8918)
1714,tensor(3.8971),tensor(6.8918)
1715,tensor(3.8945),tensor(6.8918)
1716,tensor(3.8936),tensor(6.8919)
1717,tensor(3.8901),tensor(6.8919)
1718,tensor(3.9102),tensor(6.8920)
1719,tensor(3.8826),tensor(6.8921)
1720,tensor(3.8904),tensor(6.8921)
1721,tensor(3.8866),tensor(6.8920)
1722,tensor(3.8923),tensor(6.8920)
1723,tensor(3.9000),tensor(6.8920)
1724,tensor(3.8967),tensor(6.8920)
1725,tensor(3.9011),tensor(6.8920)
1726,tensor(3.9018),tensor(6.8919)
1727,tensor(3.8809),tensor(6.8919)
1728,tensor(3.9027),tensor(6.8919)
1729,tensor(3.8996),tensor(6.8919)
1730,tensor(3.9064),tensor(6.8919)
1731,tensor(3.8988),tensor(6.8919)
1732,tensor(3.8886),tensor(6.8919)
1733,tensor(3.8922),tensor(6.8919)
1734,tensor(3.8960),tensor(6.8920)
1735,tensor(3.8892),tensor(6.8920)
1736,tensor(3.8875),tensor(6.8920)
1737,tensor(3.8915),tensor(6.8921)
1738,tensor(3.8949),tensor(6.8921)
1739,tensor(3.8993),tensor(6.8921)
1740,tensor(3.9054),tensor(6.8922)
1741,tensor(3.9015),tensor(6.8921)
1742,tensor(3.8914),tensor(6.8921)
1743,tensor(3.9030),tensor(6.8921)
1744,tensor(3.8961),tensor(6.8921)
1745,tensor(3.8992),tensor(6.8921)
1746,tensor(3.9052),tensor(6.8920)
1747,tensor(3.8912),tensor(6.8920)
1748,tensor(3.8824),tensor(6.8919)
1749,tensor(3.8906),tensor(6.8919)
1750,tensor(3.9109),tensor(6.8919)
1751,tensor(3.8883),tensor(6.8919)
1752,tensor(3.9093),tensor(6.8919)
1753,tensor(3.8963),tensor(6.8920)
1754,tensor(3.8946),tensor(6.8919)
1755,tensor(3.9042),tensor(6.8920)
1756,tensor(3.8909),tensor(6.8920)
1757,tensor(3.8940),tensor(6.8920)
1758,tensor(3.8769),tensor(6.8920)
1759,tensor(3.8857),tensor(6.8920)
1760,tensor(3.8998),tensor(6.8919)
1761,tensor(3.8921),tensor(6.8919)
1762,tensor(3.8975),tensor(6.8919)
1763,tensor(3.8884),tensor(6.8919)
1764,tensor(3.8890),tensor(6.8918)
1765,tensor(3.8955),tensor(6.8918)
1766,tensor(3.8969),tensor(6.8918)
1767,tensor(3.9102),tensor(6.8918)
1768,tensor(3.8914),tensor(6.8919)
1769,tensor(3.8912),tensor(6.8919)
1770,tensor(3.8962),tensor(6.8920)
1771,tensor(3.9023),tensor(6.8920)
1772,tensor(3.8937),tensor(6.8922)
1773,tensor(3.9036),tensor(6.8923)
1774,tensor(3.9009),tensor(6.8923)
1775,tensor(3.9057),tensor(6.8924)
1776,tensor(3.8911),tensor(6.8924)
1777,tensor(3.9010),tensor(6.8924)
1778,tensor(3.8924),tensor(6.8924)
1779,tensor(3.8923),tensor(6.8924)
1780,tensor(3.8906),tensor(6.8924)
1781,tensor(3.8953),tensor(6.8924)
1782,tensor(3.8941),tensor(6.8923)
1783,tensor(3.8978),tensor(6.8923)
1784,tensor(3.8922),tensor(6.8923)
1785,tensor(3.8941),tensor(6.8923)
1786,tensor(3.8867),tensor(6.8923)
1787,tensor(3.9038),tensor(6.8923)
1788,tensor(3.8942),tensor(6.8923)
1789,tensor(3.8916),tensor(6.8924)
1790,tensor(3.8910),tensor(6.8924)
1791,tensor(3.8898),tensor(6.8925)
1792,tensor(3.9092),tensor(6.8925)
1793,tensor(3.8828),tensor(6.8925)
1794,tensor(3.8849),tensor(6.8925)
1795,tensor(3.8753),tensor(6.8924)
1796,tensor(3.8869),tensor(6.8924)
1797,tensor(3.8922),tensor(6.8923)
1798,tensor(3.8912),tensor(6.8924)
1799,tensor(3.8939),tensor(6.8924)
1800,tensor(3.9043),tensor(6.8924)
1801,tensor(3.9012),tensor(6.8923)
1802,tensor(3.8996),tensor(6.8924)
1803,tensor(3.8834),tensor(6.8923)
1804,tensor(3.8972),tensor(6.8923)
1805,tensor(3.8908),tensor(6.8923)
1806,tensor(3.8831),tensor(6.8923)
1807,tensor(3.9091),tensor(6.8923)
1808,tensor(3.8901),tensor(6.8924)
1809,tensor(3.8972),tensor(6.8922)
1810,tensor(3.8812),tensor(6.8922)
1811,tensor(3.8804),tensor(6.8922)
1812,tensor(3.8951),tensor(6.8922)
1813,tensor(3.9007),tensor(6.8923)
1814,tensor(3.8895),tensor(6.8922)
1815,tensor(3.8893),tensor(6.8922)
1816,tensor(3.8894),tensor(6.8922)
1817,tensor(3.8928),tensor(6.8922)
1818,tensor(3.8890),tensor(6.8921)
1819,tensor(3.8984),tensor(6.8921)
1820,tensor(3.8885),tensor(6.8920)
1821,tensor(3.8830),tensor(6.8920)
1822,tensor(3.9040),tensor(6.8920)
1823,tensor(3.8956),tensor(6.8921)
1824,tensor(3.8925),tensor(6.8921)
1825,tensor(3.8944),tensor(6.8920)
1826,tensor(3.9147),tensor(6.8921)
1827,tensor(3.8937),tensor(6.8921)
1828,tensor(3.8866),tensor(6.8921)
1829,tensor(3.8885),tensor(6.8921)
1830,tensor(3.8883),tensor(6.8921)
1831,tensor(3.8863),tensor(6.8920)
1832,tensor(3.8859),tensor(6.8920)
1833,tensor(3.8950),tensor(6.8920)
1834,tensor(3.9033),tensor(6.8921)
1835,tensor(3.8927),tensor(6.8921)
1836,tensor(3.8990),tensor(6.8921)
1837,tensor(3.8973),tensor(6.8922)
1838,tensor(3.9086),tensor(6.8922)
1839,tensor(3.8832),tensor(6.8922)
1840,tensor(3.8950),tensor(6.8922)
1841,tensor(3.8928),tensor(6.8921)
1842,tensor(3.8932),tensor(6.8922)
1843,tensor(3.8991),tensor(6.8922)
1844,tensor(3.8891),tensor(6.8922)
1845,tensor(3.8839),tensor(6.8922)
1846,tensor(3.8865),tensor(6.8922)
1847,tensor(3.8867),tensor(6.8921)
1848,tensor(3.8846),tensor(6.8921)
1849,tensor(3.8833),tensor(6.8920)
1850,tensor(3.8867),tensor(6.8920)
1851,tensor(3.9071),tensor(6.8920)
1852,tensor(3.8860),tensor(6.8920)
1853,tensor(3.9083),tensor(6.8920)
1854,tensor(3.8971),tensor(6.8921)
1855,tensor(3.8911),tensor(6.8920)
1856,tensor(3.9094),tensor(6.8920)
1857,tensor(3.8878),tensor(6.8921)
1858,tensor(3.8971),tensor(6.8922)
1859,tensor(3.8713),tensor(6.8921)
1860,tensor(3.8913),tensor(6.8920)
1861,tensor(3.8881),tensor(6.8920)
1862,tensor(3.8977),tensor(6.8921)
1863,tensor(3.9106),tensor(6.8921)
1864,tensor(3.8831),tensor(6.8922)
1865,tensor(3.8882),tensor(6.8922)
1866,tensor(3.8978),tensor(6.8922)
1867,tensor(3.9056),tensor(6.8923)
1868,tensor(3.8823),tensor(6.8923)
1869,tensor(3.8948),tensor(6.8922)
1870,tensor(3.8879),tensor(6.8922)
1871,tensor(3.8930),tensor(6.8921)
1872,tensor(3.8926),tensor(6.8921)
1873,tensor(3.8919),tensor(6.8921)
1874,tensor(3.8887),tensor(6.8921)
1875,tensor(3.8851),tensor(6.8921)
1876,tensor(3.9045),tensor(6.8921)
1877,tensor(3.9008),tensor(6.8921)
1878,tensor(3.8894),tensor(6.8920)
1879,tensor(3.8967),tensor(6.8919)
1880,tensor(3.8911),tensor(6.8918)
1881,tensor(3.8927),tensor(6.8918)
1882,tensor(3.8856),tensor(6.8919)
1883,tensor(3.8996),tensor(6.8919)
1884,tensor(3.8943),tensor(6.8919)
1885,tensor(3.8898),tensor(6.8919)
1886,tensor(3.8822),tensor(6.8919)
1887,tensor(3.8998),tensor(6.8919)
1888,tensor(3.8943),tensor(6.8920)
1889,tensor(3.9045),tensor(6.8919)
1890,tensor(3.8911),tensor(6.8919)
1891,tensor(3.8880),tensor(6.8918)
1892,tensor(3.8861),tensor(6.8918)
1893,tensor(3.8916),tensor(6.8918)
1894,tensor(3.8932),tensor(6.8917)
1895,tensor(3.8926),tensor(6.8917)
1896,tensor(3.8893),tensor(6.8916)
1897,tensor(3.9024),tensor(6.8917)
1898,tensor(3.8962),tensor(6.8918)
1899,tensor(3.8915),tensor(6.8918)
1900,tensor(3.8916),tensor(6.8918)
1901,tensor(3.8916),tensor(6.8918)
1902,tensor(3.8850),tensor(6.8918)
1903,tensor(3.8940),tensor(6.8918)
1904,tensor(3.8749),tensor(6.8918)
1905,tensor(3.8852),tensor(6.8919)
1906,tensor(3.8957),tensor(6.8919)
1907,tensor(3.8866),tensor(6.8920)
1908,tensor(3.9161),tensor(6.8921)
1909,tensor(3.8905),tensor(6.8921)
1910,tensor(3.9023),tensor(6.8921)
1911,tensor(3.8949),tensor(6.8921)
1912,tensor(3.8896),tensor(6.8921)
1913,tensor(3.8985),tensor(6.8920)
1914,tensor(3.8976),tensor(6.8921)
1915,tensor(3.8901),tensor(6.8921)
1916,tensor(3.8916),tensor(6.8922)
1917,tensor(3.8908),tensor(6.8922)
1918,tensor(3.8855),tensor(6.8923)
1919,tensor(3.8831),tensor(6.8922)
1920,tensor(3.8841),tensor(6.8922)
1921,tensor(3.8916),tensor(6.8921)
1922,tensor(3.8854),tensor(6.8921)
1923,tensor(3.8973),tensor(6.8921)
1924,tensor(3.9018),tensor(6.8921)
1925,tensor(3.8923),tensor(6.8922)
1926,tensor(3.9046),tensor(6.8923)
1927,tensor(3.8846),tensor(6.8923)
1928,tensor(3.8857),tensor(6.8922)
1929,tensor(3.8912),tensor(6.8922)
1930,tensor(3.8915),tensor(6.8922)
1931,tensor(3.9007),tensor(6.8921)
1932,tensor(3.8959),tensor(6.8921)
1933,tensor(3.8975),tensor(6.8922)
1934,tensor(3.9025),tensor(6.8922)
1935,tensor(3.8826),tensor(6.8922)
1936,tensor(3.8948),tensor(6.8922)
1937,tensor(3.8845),tensor(6.8921)
1938,tensor(3.9017),tensor(6.8921)
1939,tensor(3.8955),tensor(6.8922)
1940,tensor(3.8859),tensor(6.8922)
1941,tensor(3.8949),tensor(6.8922)
1942,tensor(3.8964),tensor(6.8923)
1943,tensor(3.8876),tensor(6.8922)
1944,tensor(3.8849),tensor(6.8922)
1945,tensor(3.8756),tensor(6.8922)
1946,tensor(3.9087),tensor(6.8921)
1947,tensor(3.8925),tensor(6.8921)
1948,tensor(3.8758),tensor(6.8922)
1949,tensor(3.8930),tensor(6.8922)
1950,tensor(3.8851),tensor(6.8922)
1951,tensor(3.8929),tensor(6.8922)
